Heavy-ion testing done by the CNES using TILU2
Temps(ms),Voie3,Voie4
6770,12
6780,10
6790,12
6800,12
6810,14
6820,11
6830,12
6840,12
6850,11
6860,12
6870,11
6880,14
6890,12
6900,10
6910,13
6920,11
6930,13
6940,11
6950,12
6960,340
6970,0
6980,12
6990,11
7000,12
7010,13
7020,12
7030,12
7040,11
7050,11
7060,11
7070,12
7080,12
7090,13
7100,13
7110,10
7120,12
7130,13
7140,13
7150,13
7160,11
7170,11
7180,10
7190,9
7200,13
7210,12
7220,11
7230,12
7240,11
7250,12
7260,11
7270,10
7280,13
7290,329
7300,187
7310,6
7320,12
7330,12
7340,10
7350,11
7360,12
7370,332
7380,0
7390,11
7400,11
7410,252
7420,231
7430,4
7440,10
7450,12
7460,10
7470,10
7480,12
7490,12
7500,12
7510,10
7520,11
7530,13
7540,10
7550,12
7560,12
7570,11
7580,10
7590,11
7600,12
7610,12
7620,11
7630,11
7640,11
7650,10
7660,11
7670,9
7680,10
7690,12
7700,14
7710,12
7720,11
7730,11
7740,9
7750,12
7760,13
7770,12
7780,12
7790,12
7800,13
7810,12
7820,11
7830,326
7840,0
7850,12
7860,12
7870,10
7880,11
7890,13
7900,10
7910,10
7920,12
7930,10
7940,12
7950,12
7960,9
7970,12
7980,11
7990,11
8000,12
8010,9
8020,10
8030,11
8040,10
8050,12
8060,12
8070,13
8080,13
8090,12
8100,12
8110,12
8120,11
8130,7
8140,10
8150,333
8160,69
8170,12
8180,12
8190,12
8200,11
8210,13
8220,13
8230,10
8240,11
8250,11
8260,11
8270,11
8280,12
8290,12
8300,11
8310,11
8320,12
8330,11
8340,11
8350,13
8360,11
8370,12
8380,12
8390,10
8400,12
8410,11
8420,11
8430,12
8440,13
8450,12
8460,12
8470,11
8480,12
8490,12
8500,13
8510,11
8520,10
8530,12
8540,12
8550,10
8560,12
8570,12
8580,12
8590,12
8600,10
8610,12
8620,12
8630,12
8640,10
8650,10
8660,12
8670,9
8680,13
8690,12
8700,9
8710,12
8720,11
8730,10
8740,12
8750,12
8760,11
8770,349
8780,0
8790,12
8800,344
8810,1
8820,12
8830,12
8840,10
8850,12
8860,11
8870,10
8880,11
8890,13
8900,13
8910,12
8920,12
8930,10
8940,11
8950,11
8960,13
8970,12
8980,13
8990,11
9000,11
9010,10
9020,12
9030,10
9040,12
9050,14
9060,12
9070,12
9080,11
9090,11
9100,12
9110,12
9120,12
9130,12
9140,13
9150,12
9160,12
9170,10
9180,10
9190,12
9200,12
9210,10
9220,9
9230,11
9240,11
9250,11
9260,12
9270,336
9280,15
9290,11
9300,12
9310,12
9320,12
9330,11
9340,12
9350,11
9360,12
9370,9
9380,9
9390,13
9400,12
9410,11
9420,9
9430,10
9440,11
9450,14
9460,12
9470,12
9480,12
9490,12
9500,11
9510,12
9520,12
9530,10
9540,12
9550,11
9560,10
9570,10
9580,11
9590,10
9600,11
9610,11
9620,11
9630,12
9640,333
9650,18
9660,11
9670,12
9680,11
9690,12
9700,13
9710,10
9720,12
9730,11
9740,12
9750,291
9760,161
9770,5
9780,8
9790,11
9800,13
9810,11
9820,12
9830,11
9840,12
9850,11
9860,12
9870,12
9880,12
9890,11
9900,11
9910,12
9920,12
9930,10
9940,10
9950,11
9960,12
9970,12
9980,8
9990,11
10000,12
10010,14
10020,13
10030,12
10040,12
10050,11
10060,12
10070,12
10080,12
10090,12
10100,13
10110,13
10120,10
10130,11
10140,11
10150,13
10160,14
10170,12
10180,12
10190,13
10200,12
10210,17
10220,10
10230,12
10240,14
10250,12
10260,12
10270,11
10280,12
10290,12
10300,12
10310,12
10320,12
10330,12
10340,14
10350,9
10360,332
10370,17
10380,11
10390,11
10400,12
10410,10
10420,10
10430,10
10440,12
10450,12
10460,12
10470,12
10480,12
10490,14
10500,12
10510,12
10520,12
10530,12
10540,11
10550,12
10560,13
10570,10
10580,11
10590,11
10600,11
10610,341
10620,0
10630,13
10640,11
10650,11
10660,11
10670,11
10680,12
10690,12
10700,12
10710,11
10720,10
10730,10
10740,11
10750,12
10760,10
10770,12
10780,11
10790,11
10800,11
10810,12
10820,12
10830,12
10840,12
10850,9
10860,12
10870,11
10880,12
10890,12
10900,11
10910,12
10920,13
10930,13
10940,10
10950,11
10960,318
10970,46
10980,11
10990,12
11000,12
11010,13
11020,13
11030,12
11040,11
11050,11
11060,11
11070,11
11080,13
11090,13
11100,12
11110,12
11120,12
11130,12
11140,13
11150,13
11160,13
11170,11
11180,12
11190,11
11200,11
11210,10
11220,12
11230,12
11240,11
11250,12
11260,12
11270,12
11280,13
11290,11
11300,340
11310,0
11320,10
11330,12
11340,11
11350,9
11360,11
11370,343
11380,3
11390,14
11400,11
11410,12
11420,12
11430,11
11440,11
11450,10
11460,11
11470,11
11480,12
11490,11
11500,12
11510,11
11520,11
11530,11
11540,12
11550,14
11560,12
11570,11
11580,11
11590,10
11600,12
11610,303
11620,181
11630,0
11640,11
11650,11
11660,12
11670,10
11680,12
11690,11
11700,10
11710,12
11720,12
11730,343
11740,5
11750,12
11760,12
11770,12
11780,10
11790,12
11800,13
11810,13
11820,11
11830,10
11840,12
11850,11
11860,12
11870,12
11880,11
11890,11
11900,10
11910,12
11920,10
11930,12
11940,11
11950,12
11960,11
11970,12
11980,10
11990,12
12000,12
12010,13
12020,11
12030,12
12040,8
12050,10
12060,13
12070,12
12080,12
12090,11
12100,11
12110,11
12120,12
12130,14
12140,12
12150,10
12160,13
12170,11
12180,12
12190,11
12200,11
12210,11
12220,11
12230,11
12240,11
12250,9
12260,11
12270,12
12280,12
12290,12
12300,12
12310,11
12320,11
12330,10
12340,13
12350,12
12360,11
12370,12
12380,9
12390,12
12400,11
12410,13
12420,12
12430,11
12440,11
12450,11
12460,10
12470,11
12480,12
12490,14
12500,12
12510,12
12520,11
12530,210
12540,338
12550,0
12560,12
12570,13
12580,11
12590,10
12600,335
12610,0
12620,8
12630,12
12640,12
12650,10
12660,10
12670,10
12680,12
12690,11
12700,13
12710,11
12720,12
12730,10
12740,9
12750,12
12760,13
12770,12
12780,11
12790,10
12800,10
12810,328
12820,4
12830,11
12840,13
12850,10
12860,11
12870,11
12880,10
12890,13
12900,13
12910,341
12920,0
12930,14
12940,11
12950,12
12960,13
12970,12
12980,12
12990,11
13000,12
13010,12
13020,12
13030,12
13040,12
13050,12
13060,12
13070,10
13080,10
13090,11
13100,12
13110,12
13120,12
13130,10
13140,13
13150,9
13160,10
13170,11
13180,12
13190,10
13200,11
13210,9
13220,10
13230,13
13240,11
13250,11
13260,11
13270,12
13280,10
13290,12
13300,13
13310,10
13320,12
13330,14
13340,13
13350,10
13360,11
13370,12
13380,11
13390,13
13400,11
13410,12
13420,11
13430,12
13440,13
13450,10
13460,12
13470,12
13480,11
13490,12
13500,11
13510,12
13520,10
13530,12
13540,11
13550,13
13560,13
13570,12
13580,10
13590,12
13600,12
13610,11
13620,12
13630,12
13640,12
13650,9
13660,13
13670,10
13680,12
13690,11
13700,10
13710,12
13720,12
13730,12
13740,12
13750,12
13760,10
13770,12
13780,11
13790,11
13800,12
13810,11
13820,10
13830,14
13840,13
13850,11
13860,12
13870,11
13880,11
13890,12
13900,12
13910,11
13920,11
13930,11
13940,13
13950,12
13960,37
13970,133
13980,0
13990,14
14000,11
14010,12
14020,11
14030,12
14040,12
14050,12
14060,11
14070,10
14080,12
14090,12
14100,12
14110,11
14120,10
14130,9
14140,11
14150,12
14160,11
14170,11
14180,12
14190,12
14200,10
14210,10
14220,10
14230,12
14240,10
14250,11
14260,13
14270,11
14280,13
14290,12
14300,10
14310,10
14320,12
14330,11
14340,11
14350,12
14360,12
14370,12
14380,11
14390,10
14400,11
14410,12
14420,12
14430,10
14440,11
14450,10
14460,12
14470,12
14480,11
14490,12
14500,11
14510,13
14520,12
14530,13
14540,12
14550,12
14560,11
14570,12
14580,11
14590,11
14600,13
14610,12
14620,12
14630,12
14640,11
14650,12
14660,12
14670,11
14680,11
14690,12
14700,12
14710,11
14720,12
14730,12
14740,12
14750,10
14760,12
14770,12
14780,13
14790,9
14800,11
14810,13
14820,10
14830,10
14840,12
14850,12
14860,12
14870,12
14880,11
14890,14
14900,13
14910,10
14920,12
14930,10
14940,11
14950,9
14960,10
14970,12
14980,7
14990,14
15000,12
15010,10
15020,11
15030,12
15040,14
15050,12
15060,9
15070,11
15080,11
15090,10
15100,11
15110,11
15120,12
15130,12
15140,12
15150,15
15160,12
15170,11
15180,14
15190,301
15200,173
15210,0
15220,12
15230,11
15240,13
15250,13
15260,11
15270,13
15280,11
15290,12
15300,13
15310,9
15320,9
15330,11
15340,13
15350,12
15360,13
15370,10
15380,11
15390,13
15400,13
15410,11
15420,13
15430,13
15440,12
15450,14
15460,10
15470,11
15480,11
15490,12
15500,11
15510,12
15520,12
15530,10
15540,11
15550,11
15560,11
15570,14
15580,10
15590,12
15600,12
15610,13
15620,12
15630,10
15640,12
15650,12
15660,10
15670,11
15680,12
15690,12
15700,12
15710,11
15720,9
15730,11
15740,10
15750,11
15760,12
15770,13
15780,12
15790,10
15800,13
15810,12
15820,12
15830,10
15840,11
15850,11
15860,12
15870,10
15880,13
15890,14
15900,11
15910,11
15920,12
15930,12
15940,11
15950,12
15960,12
15970,12
15980,11
15990,11
16000,11
16010,10
16020,12
16030,10
16040,12
16050,13
16060,11
16070,10
16080,14
16090,12
16100,10
16110,12
16120,9
16130,12
16140,12
16150,14
16160,11
16170,11
16180,13
16190,12
16200,12
16210,13
16220,11
16230,12
16240,11
16250,12
16260,11
16270,10
16280,11
16290,12
16300,9
16310,12
16320,11
16330,11
16340,12
16350,13
16360,13
16370,11
16380,12
16390,12
16400,12
16410,12
16420,11
16430,13
16440,11
16450,13
16460,12
16470,12
16480,10
16490,12
16500,9
16510,11
16520,12
16530,11
16540,12
16550,12
16560,14
16570,12
16580,10
16590,10
16600,10
16610,11
16620,10
16630,11
16640,10
16650,11
16660,12
16670,11
16680,11
16690,11
16700,13
16710,10
16720,12
16730,11
16740,11
16750,11
16760,10
16770,12
16780,12
16790,12
16800,12
16810,12
16820,12
16830,11
16840,12
16850,11
16860,9
16870,10
16880,14
16890,12
16900,11
16910,9
16920,13
16930,11
16940,12
16950,12
16960,13
16970,12
16980,11
16990,12
17000,11
17010,10
17020,12
17030,13
17040,12
17050,11
17060,9
17070,10
17080,11
17090,12
17100,11
17110,10
17120,10
17130,12
17140,12
17150,13
17160,11
17170,11
17180,12
17190,10
17200,10
17210,11
17220,12
17230,11
17240,11
17250,11
17260,12
17270,12
17280,12
17290,10
17300,11
17310,12
17320,12
17330,13
17340,11
17350,10
17360,7
17370,10
17380,11
17390,12
17400,10
17410,13
17420,12
17430,10
17440,11
17450,12
17460,10
17470,333
17480,54
17490,10
17500,12
17510,11
17520,10
17530,12
17540,12
17550,10
17560,11
17570,12
17580,12
17590,13
17600,13
17610,14
17620,11
17630,12
17640,13
17650,11
17660,13
17670,11
17680,13
17690,12
17700,12
17710,11
17720,12
17730,12
17740,12
17750,11
17760,10
17770,12
17780,12
17790,10
17800,10
17810,12
17820,12
17830,12
17840,13
17850,9
17860,10
17870,11
17880,12
17890,11
17900,12
17910,11
17920,11
17930,11
17940,12
17950,14
17960,11
17970,12
17980,9
17990,11
18000,12
18010,10
18020,10
18030,14
18040,12
18050,12
18060,229
18070,340
18080,0
18090,11
18100,13
18110,10
18120,12
18130,11
18140,10
18150,12
18160,11
18170,12
18180,11
18190,12
18200,10
18210,9
18220,11
18230,11
18240,11
18250,12
18260,11
18270,10
18280,11
18290,14
18300,11
18310,9
18320,12
18330,12
18340,13
18350,10
18360,12
18370,12
18380,10
18390,13
18400,10
18410,11
18420,10
18430,10
18440,13
18450,11
18460,10
18470,10
18480,12
18490,12
18500,10
18510,11
18520,11
18530,10
18540,12
18550,11
18560,10
18570,11
18580,10
18590,10
18600,12
18610,10
18620,10
18630,10
18640,10
18650,11
18660,9
18670,13
18680,12
18690,12
18700,12
18710,12
18720,11
18730,11
18740,12
18750,11
18760,11
18770,11
18780,11
18790,12
18800,11
18810,13
18820,11
18830,12
18840,11
18850,12
18860,11
18870,11
18880,12
18890,13
18900,10
18910,12
18920,12
18930,10
18940,12
18950,12
18960,10
18970,12
18980,12
18990,10
19000,12
19010,9
19020,10
19030,9
19040,13
19050,12
19060,13
19070,14
19080,13
19090,10
19100,9
19110,12
19120,12
19130,12
19140,12
19150,11
19160,10
19170,9
19180,12
19190,12
19200,13
19210,12
19220,11
19230,10
19240,11
19250,12
19260,12
19270,10
19280,12
19290,12
19300,11
19310,11
19320,11
19330,10
19340,10
19350,13
19360,10
19370,13
19380,12
19390,12
19400,12
19410,11
19420,13
19430,13
19440,12
19450,13
19460,13
19470,11
19480,10
19490,11
19500,11
19510,14
19520,14
19530,13
19540,12
19550,10
19560,12
19570,11
19580,12
19590,10
19600,10
19610,12
19620,11
19630,10
19640,11
19650,11
19660,10
19670,10
19680,11
19690,12
19700,12
19710,12
19720,13
19730,14
19740,12
19750,12
19760,13
19770,13
19780,12
19790,12
19800,12
19810,11
19820,10
19830,12
19840,10
19850,11
19860,11
19870,10
19880,12
19890,12
19900,12
19910,11
19920,11
19930,9
19940,10
19950,11
19960,12
19970,14
19980,11
19990,11
20000,8
20010,11
20020,11
20030,12
20040,11
20050,12
20060,12
20070,11
20080,11
20090,11
20100,12
20110,12
20120,10
20130,10
20140,11
20150,12
20160,10
20170,12
20180,11
20190,10
20200,12
20210,12
20220,11
20230,12
20240,11
20250,10
20260,10
20270,12
20280,12
20290,344
20300,15
20310,12
20320,13
20330,11
20340,11
20350,11
20360,10
20370,11
20380,11
20390,12
20400,12
20410,11
20420,12
20430,11
20440,12
20450,12
20460,13
20470,10
20480,10
20490,10
20500,11
20510,11
20520,12
20530,16
20540,11
20550,10
20560,12
20570,12
20580,10
20590,9
20600,12
20610,13
20620,10
20630,12
20640,12
20650,13
20660,12
20670,12
20680,13
20690,11
20700,11
20710,9
20720,12
20730,13
20740,12
20750,12
20760,12
20770,12
20780,11
20790,13
20800,12
20810,11
20820,11
20830,11
20840,12
20850,12
20860,11
20870,11
20880,11
20890,10
20900,11
20910,14
20920,12
20930,13
20940,12
20950,12
20960,13
20970,13
20980,13
20990,13
21000,11
21010,11
21020,10
21030,10
21040,10
21050,11
21060,12
21070,10
21080,12
21090,11
21100,12
21110,11
21120,11
21130,11
21140,10
21150,11
21160,12
21170,10
21180,10
21190,14
21200,11
21210,11
21220,10
21230,12
21240,10
21250,10
21260,12
21270,12
21280,11
21290,13
21300,10
21310,12
21320,9
21330,10
21340,10
21350,10
21360,11
21370,10
21380,12
21390,9
21400,12
21410,11
21420,12
21430,11
21440,11
21450,12
21460,11
21470,12
21480,13
21490,11
21500,12
21510,11
21520,14
21530,14
21540,11
21550,13
21560,11
21570,13
21580,12
21590,11
21600,11
21610,12
21620,11
21630,11
21640,11
21650,11
21660,13
21670,12
21680,12
21690,12
21700,10
21710,11
21720,12
21730,12
21740,11
21750,12
21760,10
21770,9
21780,9
21790,12
21800,12
21810,13
21820,12
21830,12
21840,11
21850,12
21860,12
21870,11
21880,11
21890,10
21900,12
21910,11
21920,12
21930,12
21940,12
21950,11
21960,14
21970,10
21980,12
21990,12
22000,10
22010,12
22020,12
22030,11
22040,11
22050,11
22060,11
22070,12
22080,11
22090,11
22100,11
22110,10
22120,13
22130,12
22140,10
22150,12
22160,12
22170,10
22180,9
22190,12
22200,10
22210,12
22220,10
22230,9
22240,11
22250,8
22260,10
22270,12
22280,10
22290,11
22300,13
22310,12
22320,11
22330,12
22340,13
22350,12
22360,11
22370,10
22380,12
22390,330
22400,2
22410,13
22420,12
22430,12
22440,12
22450,12
22460,13
22470,11
22480,10
22490,11
22500,12
22510,11
22520,13
22530,12
22540,13
22550,12
22560,12
22570,12
22580,13
22590,12
22600,12
22610,12
22620,11
22630,11
22640,11
22650,13
22660,10
22670,12
22680,10
22690,12
22700,10
22710,11
22720,11
22730,12
22740,10
22750,12
22760,10
22770,13
22780,11
22790,13
22800,12
22810,12
22820,10
22830,11
22840,12
22850,14
22860,12
22870,12
22880,10
22890,12
22900,12
22910,11
22920,12
22930,12
22940,12
22950,12
22960,11
22970,12
22980,10
22990,13
23000,12
23010,9
23020,12
23030,12
23040,12
23050,11
23060,12
23070,12
23080,10
23090,13
23100,11
23110,11
23120,12
23130,11
23140,12
23150,12
23160,12
23170,12
23180,12
23190,12
23200,11
23210,11
23220,11
23230,13
23240,8
23250,11
23260,12
23270,12
23280,10
23290,10
23300,12
23310,12
23320,12
23330,11
23340,10
23350,8
23360,10
23370,12
23380,12
23390,10
23400,12
23410,12
23420,11
23430,12
23440,12
23450,12
23460,11
23470,12
23480,11
23490,9
23500,12
23510,12
23520,12
23530,11
23540,11
23550,11
23560,10
23570,10
23580,10
23590,12
23600,12
23610,11
23620,11
23630,12
23640,12
23650,11
23660,13
23670,10
23680,11
23690,14
23700,10
23710,12
23720,11
23730,12
23740,10
23750,12
23760,12
23770,12
23780,12
23790,11
23800,12
23810,10
23820,10
23830,12
23840,10
23850,9
23860,12
23870,11
23880,12
23890,12
23900,12
23910,12
23920,11
23930,12
23940,11
23950,11
23960,10
23970,10
23980,11
23990,12
24000,12
24010,13
24020,12
24030,12
24040,12
24050,11
24060,12
24070,12
24080,10
24090,13
24100,11
24110,11
24120,13
24130,12
24140,11
24150,14
24160,12
24170,12
24180,10
24190,12
24200,14
24210,10
24220,11
24230,12
24240,10
24250,14
24260,10
24270,10
24280,10
24290,11
24300,11
24310,12
24320,11
24330,10
24340,13
24350,11
24360,13
24370,11
24380,12
24390,13
24400,14
24410,12
24420,11
24430,11
24440,12
24450,10
24460,12
24470,15
24480,11
24490,12
24500,12
24510,12
24520,13
24530,11
24540,12
24550,11
24560,9
24570,12
24580,13
24590,12
24600,10
24610,11
24620,13
24630,11
24640,11
24650,12
24660,12
24670,11
24680,13
24690,11
24700,9
24710,12
24720,11
24730,11
24740,11
24750,12
24760,11
24770,12
24780,10
24790,12
24800,12
24810,12
24820,10
24830,10
24840,13
24850,10
24860,12
24870,10
24880,13
24890,11
24900,10
24910,12
24920,12
24930,12
24940,11
24950,12
24960,13
24970,12
24980,9
24990,10
25000,10
25010,9
25020,12
25030,12
25040,12
25050,11
25060,11
25070,12
25080,12
25090,11
25100,9
25110,13
25120,13
25130,12
25140,11
25150,10
25160,11
25170,11
25180,12
25190,11
25200,12
25210,12
25220,13
25230,13
25240,12
25250,11
25260,11
25270,12
25280,11
25290,11
25300,11
25310,11
25320,12
25330,11
25340,12
25350,11
25360,11
25370,10
25380,9
25390,12
25400,12
25410,12
25420,12
25430,11
25440,11
25450,12
25460,10
25470,11
25480,12
25490,10
25500,11
25510,11
25520,12
25530,10
25540,11
25550,12
25560,12
25570,12
25580,12
25590,11
25600,12
25610,11
25620,12
25630,12
25640,11
25650,6
25660,11
25670,10
25680,12
25690,12
25700,12
25710,9
25720,10
25730,12
25740,13
25750,10
25760,12
25770,11
25780,12
25790,12
25800,11
25810,12
25820,12
25830,12
25840,11
25850,12
25860,11
25870,11
25880,12
25890,10
25900,11
25910,11
25920,13
25930,12
25940,12
25950,11
25960,11
25970,12
25980,10
25990,12
26000,11
26010,14
26020,12
26030,13
26040,8
26050,11
26060,10
26070,13
26080,10
26090,12
26100,11
26110,12
26120,11
26130,11
26140,12
26150,11
26160,12
26170,12
26180,12
26190,11
26200,10
26210,12
26220,11
26230,11
26240,12
26250,12
26260,11
26270,13
26280,10
26290,12
26300,12
26310,13
26320,11
26330,12
26340,12
26350,12
26360,11
26370,12
26380,13
26390,12
26400,11
26410,13
26420,12
26430,11
26440,12
26450,10
26460,12
26470,11
26480,12
26490,10
26500,12
26510,12
26520,10
26530,12
26540,11
26550,12
26560,12
26570,12
26580,10
26590,12
26600,12
26610,11
26620,12
26630,13
26640,10
26650,13
26660,10
26670,11
26680,12
26690,12
26700,10
26710,11
26720,9
26730,11
26740,11
26750,12
26760,12
26770,12
26780,10
26790,12
26800,12
26810,11
26820,10
26830,12
26840,12
26850,11
26860,12
26870,13
26880,13
26890,12
26900,12
26910,10
26920,10
26930,13
26940,13
26950,10
26960,10
26970,12
26980,12
26990,12
27000,12
27010,10
27020,12
27030,12
27040,12
27050,12
27060,11
27070,10
27080,12
27090,12
27100,11
27110,9
27120,12
27130,10
27140,11
27150,10
27160,12
27170,12
27180,12
27190,13
27200,12
27210,9
27220,12
27230,11
27240,12
27250,11
27260,12
27270,9
27280,12
27290,11
27300,11
27310,11
27320,12
27330,12
27340,13
27350,13
27360,10
27370,11
27380,12
27390,12
27400,14
27410,10
27420,11
27430,13
27440,12
27450,12
27460,12
27470,11
27480,12
27490,12
27500,10
27510,9
27520,10
27530,11
27540,11
27550,12
27560,10
27570,12
27580,13
27590,11
27600,12
27610,13
27620,11
27630,10
27640,13
27650,11
27660,13
27670,12
27680,10
27690,12
27700,12
27710,13
27720,9
27730,12
27740,11
27750,10
27760,11
27770,10
27780,12
27790,10
27800,12
27810,12
27820,12
27830,9
27840,11
27850,13
27860,13
27870,12
27880,11
27890,10
27900,12
27910,10
27920,11
27930,10
27940,13
27950,10
27960,11
27970,9
27980,10
27990,11
28000,12
28010,12
28020,11
28030,13
28040,11
