Fault log of Dyd2
Iteration,Time(s),Current(A),Code
3654.000000,3655.000000,0.750115,-1.000000
3659.000000,3660.000000,0.762870,-1.000000
3662.000000,3663.000000,0.699867,-1.000000
3670.000000,3671.000000,0.823104,-1.000000
3674.000000,3675.000000,0.790995,-1.000000
3680.000000,3681.000000,1.042873,-1.000000
3686.000000,3687.000000,0.593324,-1.000000
3699.000000,3700.000000,0.677337,-1.000000
3732.000000,3733.000000,0.693399,-1.000000
3759.000000,3760.000000,0.686218,-1.000000
3804.000000,3805.000000,0.109781,-1.000000
3808.000000,3809.000000,0.104796,-1.000000
3811.000000,3812.000000,0.107945,-1.000000
3817.000000,3818.000000,0.598735,-1.000000
3819.000000,3820.000000,0.140321,-1.000000
3823.000000,3824.000000,0.123055,-1.000000
3840.000000,3841.000000,0.086419,-1.000000
3845.000000,3846.000000,0.094094,-1.000000
3853.000000,3854.000000,0.118354,-1.000000
3868.000000,3869.000000,0.093134,-1.000000
3878.000000,3879.000000,0.599816,-1.000000
3881.000000,3882.000000,0.607981,-1.000000
3958.000000,3959.000000,0.903288,-1.000000
3961.000000,3962.000000,0.874717,-1.000000
4020.000000,4021.000000,0.581329,-1.000000
4026.000000,4027.000000,0.849839,-1.000000
4034.000000,4035.000000,0.838594,-1.000000
4082.000000,4083.000000,0.665924,-1.000000
4091.000000,4092.000000,0.785131,-1.000000
4108.000000,4109.000000,0.613207,-1.000000
4112.000000,4113.000000,0.597636,-1.000000
4122.000000,4123.000000,0.599303,-1.000000
4137.000000,4138.000000,0.175342,-1.000000
4140.000000,4141.000000,0.137247,-1.000000
4146.000000,4147.000000,0.121220,-1.000000
4165.000000,4166.000000,0.159451,-1.000000
4168.000000,4169.000000,0.666935,-1.000000
4172.000000,4173.000000,0.096654,-1.000000
4183.000000,4184.000000,0.171957,-1.000000
4187.000000,4188.000000,0.102619,-1.000000
4191.000000,4192.000000,0.600387,-1.000000
4194.000000,4195.000000,0.122042,-1.000000
4205.000000,4206.000000,0.094705,-1.000000
4213.000000,4214.000000,0.130799,-1.000000
4221.000000,4222.000000,0.111195,-1.000000
4224.000000,4225.000000,0.585181,-1.000000
4227.000000,4228.000000,0.109508,-1.000000
4233.000000,4234.000000,0.606427,-1.000000
4236.000000,4237.000000,0.136466,-1.000000
4250.000000,4251.000000,0.186778,-1.000000
4252.000000,4253.000000,0.664766,-1.000000
4254.000000,4255.000000,0.184543,-1.000000
4259.000000,4260.000000,0.145820,-1.000000
4262.000000,4263.000000,0.160106,-1.000000
4269.000000,4270.000000,0.140080,-1.000000
4275.000000,4276.000000,0.588607,-1.000000
4283.000000,4284.000000,0.180911,-1.000000
4289.000000,4290.000000,0.134658,-1.000000
4298.000000,4299.000000,0.764728,-1.000000
4307.000000,4308.000000,0.888325,-1.000000
4311.000000,4312.000000,0.747201,-1.000000
4314.000000,4315.000000,0.603640,-1.000000
4341.000000,4342.000000,0.612508,-1.000000
4383.000000,4384.000000,0.738715,-1.000000
4420.000000,4421.000000,0.775458,-1.000000
4435.000000,4436.000000,0.601087,-1.000000
4445.000000,4446.000000,0.750969,-1.000000
4457.000000,4458.000000,0.824742,-1.000000
4461.000000,4462.000000,0.772916,-1.000000
4471.000000,4472.000000,0.107319,-1.000000
4486.000000,4487.000000,0.160294,-1.000000
4491.000000,4492.000000,0.113840,-1.000000
4507.000000,4508.000000,0.136887,-1.000000
4512.000000,4513.000000,0.120314,-1.000000
4514.000000,4515.000000,0.605454,-1.000000
4517.000000,4518.000000,0.157386,-1.000000
4529.000000,4530.000000,0.173633,-1.000000
4537.000000,4538.000000,0.884662,-1.000000
4540.000000,4541.000000,0.866083,-1.000000
4543.000000,4544.000000,0.743948,-1.000000
4565.000000,4566.000000,0.188137,-1.000000
4577.000000,4578.000000,0.939328,-1.000000
4579.000000,4580.000000,0.801228,-1.000000
4585.000000,4586.000000,0.778444,-1.000000
4592.000000,4593.000000,0.589163,-1.000000
4597.000000,4598.000000,0.604423,-1.000000
4607.000000,4608.000000,0.816645,-1.000000
4783.000000,4784.000000,0.164023,-1.000000
4789.000000,4790.000000,0.182783,-1.000000
4814.000000,4815.000000,0.146683,-1.000000
4817.000000,4818.000000,0.592338,-1.000000
4823.000000,4824.000000,0.143396,-1.000000
4826.000000,4827.000000,0.169365,-1.000000
4830.000000,4831.000000,0.602859,-1.000000
4839.000000,4840.000000,0.591236,-1.000000
4841.000000,4842.000000,0.163983,-1.000000
4848.000000,4849.000000,0.185423,-1.000000
4853.000000,4854.000000,0.172954,-1.000000
4902.000000,4903.000000,0.755897,-1.000000
4915.000000,4916.000000,0.891653,-1.000000
4923.000000,4924.000000,0.879256,-1.000000
4929.000000,4930.000000,0.833841,-1.000000
4941.000000,4942.000000,0.750535,-1.000000
4950.000000,4951.000000,0.860518,-1.000000
4960.000000,4961.000000,0.829806,-1.000000
4994.000000,4995.000000,0.894091,-1.000000
4999.000000,5000.000000,0.907106,-1.000000
5132.000000,5133.000000,1.008553,-1.000000
5154.000000,5155.000000,0.914599,-1.000000
5161.000000,5162.000000,0.966762,-1.000000
5167.000000,5168.000000,0.185387,-1.000000
5171.000000,5172.000000,0.604017,-1.000000
5185.000000,5186.000000,0.162484,-1.000000
5219.000000,5220.000000,0.796005,-1.000000
5224.000000,5225.000000,0.776326,-1.000000
5253.000000,5254.000000,0.763016,-1.000000
5284.000000,5285.000000,0.596884,-1.000000
5287.000000,5288.000000,0.771665,-1.000000
5292.000000,5293.000000,0.757369,-1.000000
5297.000000,5298.000000,0.594143,-1.000000
5306.000000,5307.000000,0.612201,-1.000000
5371.000000,5372.000000,0.905139,-1.000000
5556.000000,5557.000000,0.594941,-1.000000
5619.000000,5620.000000,0.198645,-1.000000
5625.000000,5626.000000,0.869816,-1.000000
5629.000000,5630.000000,0.787893,-1.000000
5648.000000,5649.000000,0.196742,-1.000000
5663.000000,5664.000000,0.310331,-1.000000
5666.000000,5667.000000,0.779960,-1.000000
5670.000000,5671.000000,0.780748,-1.000000
5672.000000,5673.000000,0.272074,-1.000000
5679.000000,5680.000000,0.220590,-1.000000
5681.000000,5682.000000,0.776583,-1.000000
5689.000000,5690.000000,0.599071,-1.000000
5721.000000,5722.000000,0.757955,-1.000000
5740.000000,5741.000000,0.898566,-1.000000
5745.000000,5746.000000,0.842694,-1.000000
5749.000000,5750.000000,0.901270,-1.000000
5755.000000,5756.000000,0.852802,-1.000000
5761.000000,5762.000000,0.215955,-1.000000
5769.000000,5770.000000,0.267089,-1.000000
5776.000000,5777.000000,0.208087,-1.000000
5780.000000,5781.000000,0.832965,-1.000000
5783.000000,5784.000000,0.594055,-1.000000
5789.000000,5790.000000,0.863301,-1.000000
5801.000000,5802.000000,0.224414,-1.000000
5803.000000,5804.000000,0.790756,-1.000000
5807.000000,5808.000000,0.939545,-1.000000
5809.000000,5810.000000,0.780307,-1.000000
5812.000000,5813.000000,0.804387,-1.000000
5815.000000,5816.000000,0.300694,-1.000000
5885.000000,5886.000000,0.595448,-1.000000
6004.000000,6005.000000,0.225649,-1.000000
6015.000000,6016.000000,0.297910,-1.000000
6017.000000,6018.000000,0.764439,-1.000000
6019.000000,6020.000000,0.209754,-1.000000
6021.000000,6022.000000,0.771040,-1.000000
6027.000000,6028.000000,0.241183,-1.000000
6040.000000,6041.000000,0.270132,-1.000000
6043.000000,6044.000000,0.793019,-1.000000
6048.000000,6049.000000,0.226315,-1.000000
6054.000000,6055.000000,0.800586,-1.000000
6058.000000,6059.000000,0.853746,-1.000000
6062.000000,6063.000000,0.790121,-1.000000
6069.000000,6070.000000,0.758454,-1.000000
6076.000000,6077.000000,0.790792,-1.000000
6085.000000,6086.000000,0.811861,-1.000000
6091.000000,6092.000000,0.296258,-1.000000
6099.000000,6100.000000,0.781365,-1.000000
6103.000000,6104.000000,0.286514,-1.000000
6108.000000,6109.000000,0.794765,-1.000000
6124.000000,6125.000000,0.981435,-1.000000
6134.000000,6135.000000,0.788023,-1.000000
6158.000000,6159.000000,0.768086,-1.000000
6164.000000,6165.000000,0.779073,-1.000000
6171.000000,6172.000000,0.757431,-1.000000
6250.000000,6251.000000,0.986596,-1.000000
6496.000000,6497.000000,1.189666,-1.000000
6503.000000,6504.000000,0.833954,-1.000000
6505.000000,6506.000000,1.062481,-1.000000
6507.000000,6508.000000,0.910782,-1.000000
6513.000000,6514.000000,0.847769,-1.000000
6518.000000,6519.000000,1.001727,-1.000000
6523.000000,6524.000000,0.799967,-1.000000
6530.000000,6531.000000,0.883860,-1.000000
6536.000000,6537.000000,0.818251,-1.000000
6542.000000,6543.000000,0.907416,-1.000000
6545.000000,6546.000000,0.922754,-1.000000
6550.000000,6551.000000,0.836581,-1.000000
6556.000000,6557.000000,0.292631,-1.000000
6558.000000,6559.000000,0.812387,-1.000000
6565.000000,6566.000000,0.843320,-1.000000
6569.000000,6570.000000,0.817686,-1.000000
6580.000000,6581.000000,0.269487,-1.000000
6583.000000,6584.000000,0.813154,-1.000000
6598.000000,6599.000000,0.786001,-1.000000
6619.000000,6620.000000,0.851254,-1.000000
6624.000000,6625.000000,0.951553,-1.000000
6640.000000,6641.000000,0.889021,-1.000000
6645.000000,6646.000000,0.834213,-1.000000
6652.000000,6653.000000,0.885424,-1.000000
6660.000000,6661.000000,0.860672,-1.000000
6679.000000,6680.000000,0.797281,-1.000000
6688.000000,6689.000000,0.820874,-1.000000
6730.000000,6731.000000,0.770263,-1.000000
6739.000000,6740.000000,0.811646,-1.000000
6768.000000,6769.000000,0.827252,-1.000000
6773.000000,6774.000000,0.828545,-1.000000
6788.000000,6789.000000,0.814398,-1.000000
6795.000000,6796.000000,0.825486,-1.000000
6798.000000,6799.000000,0.827016,-1.000000
6863.000000,6864.000000,0.855306,-1.000000
6866.000000,6867.000000,0.878851,-1.000000
6873.000000,6874.000000,0.772154,-1.000000
6900.000000,6901.000000,0.829598,-1.000000
6949.000000,6950.000000,0.772329,-1.000000
6956.000000,6957.000000,0.976787,-1.000000
6961.000000,6962.000000,0.864026,-1.000000
6981.000000,6982.000000,0.944852,-1.000000
7012.000000,7013.000000,1.027642,-1.000000
7019.000000,7020.000000,1.054106,-1.000000
7028.000000,7029.000000,0.900929,-1.000000
7034.000000,7035.000000,0.923151,-1.000000
7069.000000,7070.000000,0.770580,-1.000000
7073.000000,7074.000000,0.870509,-1.000000
7077.000000,7078.000000,0.379699,-1.000000
7083.000000,7084.000000,0.395507,-1.000000
7086.000000,7087.000000,0.779803,-1.000000
7089.000000,7090.000000,0.361402,-1.000000
7093.000000,7094.000000,1.036128,-1.000000
7106.000000,7107.000000,0.794212,-1.000000
7118.000000,7119.000000,1.004899,-1.000000
7127.000000,7128.000000,1.025069,-1.000000
7129.000000,7130.000000,0.924892,-1.000000
7133.000000,7134.000000,0.373449,-1.000000
7149.000000,7150.000000,1.226072,-1.000000
7153.000000,7154.000000,0.924209,-1.000000
7155.000000,7156.000000,0.772779,-1.000000
7158.000000,7159.000000,1.137193,-1.000000
7166.000000,7167.000000,0.767910,-1.000000
7171.000000,7172.000000,0.897061,-1.000000
7200.000000,7201.000000,0.889015,-1.000000
7208.000000,7209.000000,0.887368,-1.000000
7211.000000,7212.000000,0.919040,-1.000000
7326.000000,7327.000000,0.899496,-1.000000
7334.000000,7335.000000,0.889927,-1.000000
7549.000000,7550.000000,0.901023,-1.000000
7553.000000,7554.000000,0.878344,-1.000000
7563.000000,7564.000000,0.884714,-1.000000
7650.000000,7651.000000,0.859284,-1.000000
7683.000000,7684.000000,0.961868,-1.000000
7683.000000,7684.000000,0.961868,-2.000000
7699.000000,7700.000000,0.918144,-1.000000
7703.000000,7704.000000,0.914127,-1.000000
7745.000000,7746.000000,0.784481,-1.000000
7751.000000,7752.000000,0.918668,-1.000000
7762.000000,7763.000000,0.892493,-1.000000
7766.000000,7767.000000,0.899224,-1.000000
7774.000000,7775.000000,0.950597,-1.000000
7778.000000,7779.000000,1.022259,-1.000000
7782.000000,7783.000000,0.328881,-1.000000
7784.000000,7785.000000,0.869302,-1.000000
7793.000000,7794.000000,0.922714,-1.000000
7803.000000,7804.000000,1.033479,-1.000000
7809.000000,7810.000000,1.042627,-1.000000
7812.000000,7813.000000,0.967434,-1.000000
7817.000000,7818.000000,1.107224,-1.000000
7821.000000,7822.000000,0.867016,-1.000000
7832.000000,7833.000000,0.908682,-1.000000
7836.000000,7837.000000,0.895983,-1.000000
7877.000000,7878.000000,0.904236,-1.000000
7880.000000,7881.000000,0.803735,-1.000000
7886.000000,7887.000000,0.954752,-1.000000
7974.000000,7975.000000,0.884736,-1.000000
7983.000000,7984.000000,0.899818,-1.000000
7991.000000,7992.000000,0.414798,-1.000000
7996.000000,7997.000000,1.055161,-1.000000
8000.000000,8001.000000,0.903880,-1.000000
8004.000000,8005.000000,1.034478,-1.000000
8009.000000,8010.000000,0.915845,-1.000000
8011.000000,8012.000000,0.396247,-1.000000
8014.000000,8015.000000,0.885879,-1.000000
8021.000000,8022.000000,0.775165,-1.000000
8028.000000,8029.000000,0.457196,-1.000000
8032.000000,8033.000000,1.019595,-1.000000
8036.000000,8037.000000,1.052206,-1.000000
8041.000000,8042.000000,0.795660,-1.000000
8045.000000,8046.000000,1.147790,-1.000000
8057.000000,8058.000000,0.884396,-1.000000
8059.000000,8060.000000,0.772371,-1.000000
8113.000000,8114.000000,0.908670,-1.000000
8115.000000,8116.000000,0.792498,-1.000000
8129.000000,8130.000000,0.905953,-1.000000
8179.000000,8180.000000,0.924203,-1.000000
8185.000000,8186.000000,0.886182,-1.000000
8190.000000,8191.000000,0.890560,-1.000000
8193.000000,8194.000000,0.785745,-1.000000
8218.000000,8219.000000,0.896514,-1.000000
8226.000000,8227.000000,0.953762,-1.000000
8233.000000,8234.000000,0.871459,-1.000000
8282.000000,8283.000000,0.997254,-1.000000
8340.000000,8341.000000,0.770094,-1.000000
8374.000000,8375.000000,0.872758,-1.000000
8383.000000,8384.000000,0.924377,-1.000000
8431.000000,8432.000000,0.918311,-1.000000
8438.000000,8439.000000,0.908157,-1.000000
8453.000000,8454.000000,0.896211,-1.000000
8462.000000,8463.000000,0.893040,-1.000000
8483.000000,8484.000000,0.887976,-1.000000
8498.000000,8499.000000,0.930467,-1.000000
8502.000000,8503.000000,0.942201,-1.000000
8592.000000,8593.000000,0.928628,-1.000000
8629.000000,8630.000000,0.914485,-1.000000
8639.000000,8640.000000,0.906064,-1.000000
8681.000000,8682.000000,0.911733,-1.000000
8688.000000,8689.000000,0.878038,-1.000000
8714.000000,8715.000000,0.958717,-1.000000
8732.000000,8733.000000,0.984111,-1.000000
8745.000000,8746.000000,0.945189,-1.000000
8753.000000,8754.000000,1.021506,-1.000000
8779.000000,8780.000000,0.962615,-1.000000
8781.000000,8782.000000,1.108661,-1.000000
8815.000000,8816.000000,0.826343,-1.000000
8818.000000,8819.000000,0.976701,-1.000000
8848.000000,8849.000000,0.950368,-1.000000
8855.000000,8856.000000,1.125805,-1.000000
8865.000000,8866.000000,0.919705,-1.000000
8877.000000,8878.000000,0.986440,-1.000000
8882.000000,8883.000000,0.920197,-1.000000
8899.000000,8900.000000,0.812723,-1.000000
8906.000000,8907.000000,0.883655,-1.000000
8913.000000,8914.000000,0.949186,-1.000000
8987.000000,8988.000000,0.809792,-1.000000
9001.000000,9002.000000,0.503397,-1.000000
9010.000000,9011.000000,0.999044,-1.000000
9020.000000,9021.000000,0.489483,-1.000000
9023.000000,9024.000000,0.999608,-1.000000
9031.000000,9032.000000,0.824650,-1.000000
9035.000000,9036.000000,0.421578,-1.000000
9037.000000,9038.000000,0.942152,-1.000000
9042.000000,9043.000000,0.513313,-1.000000
9047.000000,9048.000000,0.885736,-1.000000
9057.000000,9058.000000,0.491743,-1.000000
9059.000000,9060.000000,0.898500,-1.000000
9063.000000,9064.000000,0.919626,-1.000000
9067.000000,9068.000000,0.447308,-1.000000
9072.000000,9073.000000,0.935864,-1.000000
9079.000000,9080.000000,1.142820,-1.000000
9081.000000,9082.000000,0.819799,-1.000000
9084.000000,9085.000000,1.090949,-1.000000
9088.000000,9089.000000,1.063330,-1.000000
9092.000000,9093.000000,0.829268,-1.000000
9099.000000,9100.000000,1.129472,-1.000000
9103.000000,9104.000000,1.018345,-1.000000
9108.000000,9109.000000,0.950538,-1.000000
9119.000000,9120.000000,0.994519,-1.000000
9125.000000,9126.000000,1.004309,-1.000000
9127.000000,9128.000000,0.502612,-1.000000
9131.000000,9132.000000,0.942225,-1.000000
9138.000000,9139.000000,0.885014,-1.000000
9174.000000,9175.000000,0.950828,-1.000000
9184.000000,9185.000000,0.935772,-1.000000
9196.000000,9197.000000,1.008755,-1.000000
9203.000000,9204.000000,0.827345,-1.000000
9206.000000,9207.000000,1.006711,-1.000000
9211.000000,9212.000000,0.817756,-1.000000
9213.000000,9214.000000,0.485596,-1.000000
9217.000000,9218.000000,0.441197,-1.000000
9223.000000,9224.000000,0.897700,-1.000000
9227.000000,9228.000000,0.494573,-1.000000
9231.000000,9232.000000,0.501290,-1.000000
9237.000000,9238.000000,0.461331,-1.000000
9242.000000,9243.000000,0.914330,-1.000000
9245.000000,9246.000000,0.467155,-1.000000
9249.000000,9250.000000,0.920554,-1.000000
9258.000000,9259.000000,0.990276,-1.000000
9260.000000,9261.000000,0.443837,-1.000000
9263.000000,9264.000000,0.832573,-1.000000
9269.000000,9270.000000,0.494798,-1.000000
9275.000000,9276.000000,0.961205,-1.000000
9285.000000,9286.000000,1.127363,-1.000000
9298.000000,9299.000000,1.043071,-1.000000
9306.000000,9307.000000,0.818689,-1.000000
