Fault log of Dyd2
Iteration,Time(s),Current(A),Code
1730.000000,1731.000000,0.252826,-1.000000
1733.000000,1734.000000,0.179055,-1.000000
1735.000000,1736.000000,0.340353,-1.000000
1738.000000,1739.000000,0.178520,-1.000000
1742.000000,1743.000000,0.353757,-1.000000
1745.000000,1746.000000,0.227674,-1.000000
1770.000000,1771.000000,0.365965,-1.000000
1778.000000,1779.000000,0.214237,-1.000000
1788.000000,1789.000000,0.180196,-1.000000
1809.000000,1810.000000,0.180024,-1.000000
1815.000000,1816.000000,0.194795,-1.000000
1845.000000,1846.000000,0.183272,-1.000000
1847.000000,1848.000000,0.358128,-1.000000
1895.000000,1896.000000,0.191333,-1.000000
1904.000000,1905.000000,0.350654,-1.000000
1909.000000,1910.000000,0.358487,-1.000000
1922.000000,1923.000000,0.189980,-1.000000
1933.000000,1934.000000,0.065420,-1.000000
1937.000000,1938.000000,0.025573,-1.000000
1941.000000,1942.000000,0.141754,-1.000000
1946.000000,1947.000000,0.365022,-1.000000
1954.000000,1955.000000,0.074812,-1.000000
1958.000000,1959.000000,0.139791,-1.000000
1963.000000,1964.000000,0.363421,-1.000000
1966.000000,1967.000000,0.339762,-1.000000
1970.000000,1971.000000,0.362932,-1.000000
1973.000000,1974.000000,0.135922,-1.000000
1983.000000,1984.000000,0.079070,-1.000000
1988.000000,1989.000000,0.087673,-1.000000
1991.000000,1992.000000,0.359461,-1.000000
1995.000000,1996.000000,0.128220,-1.000000
2006.000000,2007.000000,0.196150,-1.000000
2014.000000,2015.000000,0.662961,-1.000000
2028.000000,2029.000000,0.179138,-1.000000
2031.000000,2032.000000,0.362195,-1.000000
2033.000000,2034.000000,0.202678,-1.000000
2038.000000,2039.000000,0.356521,-1.000000
2041.000000,2042.000000,0.184033,-1.000000
2083.000000,2084.000000,0.182938,-1.000000
2111.000000,2112.000000,0.725530,-1.000000
2119.000000,2120.000000,0.833096,-1.000000
2123.000000,2124.000000,0.637002,-1.000000
2133.000000,2134.000000,0.353464,-1.000000
2138.000000,2139.000000,0.197472,-1.000000
2140.000000,2141.000000,0.349974,-1.000000
2145.000000,2146.000000,0.197146,-1.000000
2157.000000,2158.000000,0.199243,-1.000000
2178.000000,2179.000000,0.197946,-1.000000
2186.000000,2187.000000,0.336044,-1.000000
2191.000000,2192.000000,0.670996,-1.000000
2202.000000,2203.000000,0.744236,-1.000000
2208.000000,2209.000000,0.355366,-1.000000
2277.000000,2278.000000,0.046526,-1.000000
2279.000000,2280.000000,0.159895,-1.000000
2283.000000,2284.000000,0.082461,-1.000000
2291.000000,2292.000000,0.190007,-1.000000
2297.000000,2298.000000,0.069719,-1.000000
2307.000000,2308.000000,0.081641,-1.000000
2310.000000,2311.000000,0.339502,-1.000000
2321.000000,2322.000000,0.071581,-1.000000
2325.000000,2326.000000,0.356907,-1.000000
2329.000000,2330.000000,0.730338,-1.000000
2334.000000,2335.000000,0.099273,-1.000000
2338.000000,2339.000000,0.160000,-1.000000
2342.000000,2343.000000,0.098772,-1.000000
2355.000000,2356.000000,0.097422,-1.000000
2358.000000,2359.000000,0.060679,-1.000000
2361.000000,2362.000000,0.084989,-1.000000
2365.000000,2366.000000,0.149810,-1.000000
2371.000000,2372.000000,0.058392,-1.000000
2376.000000,2377.000000,0.137178,-1.000000
2380.000000,2381.000000,0.107650,-1.000000
2431.000000,2432.000000,0.629151,-1.000000
2471.000000,2472.000000,0.644438,-1.000000
2485.000000,2486.000000,0.359757,-1.000000
2494.000000,2495.000000,0.748011,-1.000000
2516.000000,2517.000000,0.346989,-1.000000
2618.000000,2619.000000,0.652652,-1.000000
2697.000000,2698.000000,0.742024,-1.000000
2714.000000,2715.000000,0.750016,-1.000000
2719.000000,2720.000000,0.651497,-1.000000
2826.000000,2827.000000,0.083803,-1.000000
2830.000000,2831.000000,0.197935,-1.000000
2838.000000,2839.000000,0.133671,-1.000000
2844.000000,2845.000000,0.192850,-1.000000
2848.000000,2849.000000,0.102325,-1.000000
2856.000000,2857.000000,0.739565,-1.000000
2859.000000,2860.000000,1.003705,-1.000000
2869.000000,2870.000000,0.729644,-1.000000
2877.000000,2878.000000,0.093127,-1.000000
2882.000000,2883.000000,0.339945,-1.000000
2891.000000,2892.000000,0.108701,-1.000000
2893.000000,2894.000000,0.970402,-1.000000
2901.000000,2902.000000,0.759763,-1.000000
2909.000000,2910.000000,0.884456,-1.000000
2932.000000,2933.000000,0.929850,-1.000000
2936.000000,2937.000000,0.730848,-1.000000
2947.000000,2948.000000,0.839034,-1.000000
2958.000000,2959.000000,0.715753,-1.000000
2970.000000,2971.000000,0.816932,-1.000000
2977.000000,2978.000000,0.800779,-1.000000
2986.000000,2987.000000,0.767757,-1.000000
2995.000000,2996.000000,0.775065,-1.000000
3024.000000,3025.000000,0.813707,-1.000000
3031.000000,3032.000000,0.809596,-1.000000
3034.000000,3035.000000,0.773285,-1.000000
3048.000000,3049.000000,0.771161,-1.000000
3054.000000,3055.000000,0.626503,-1.000000
3060.000000,3061.000000,0.827360,-1.000000
3085.000000,3086.000000,0.640097,-1.000000
3090.000000,3091.000000,0.763629,-1.000000
3101.000000,3102.000000,0.629739,-1.000000
3104.000000,3105.000000,0.816440,-1.000000
3112.000000,3113.000000,1.101598,-1.000000
3132.000000,3133.000000,0.841836,-1.000000
3135.000000,3136.000000,0.726916,-1.000000
3144.000000,3145.000000,0.825523,-1.000000
3182.000000,3183.000000,0.339008,-1.000000
3252.000000,3253.000000,0.638831,-1.000000
3261.000000,3262.000000,0.164293,-1.000000
3271.000000,3272.000000,0.833947,-1.000000
3274.000000,3275.000000,0.644550,-1.000000
3277.000000,3278.000000,0.915245,-1.000000
3282.000000,3283.000000,0.811739,-1.000000
3293.000000,3294.000000,0.125712,-1.000000
3296.000000,3297.000000,0.122011,-1.000000
3299.000000,3300.000000,0.640366,-1.000000
3301.000000,3302.000000,0.121884,-1.000000
3310.000000,3311.000000,0.631042,-1.000000
3315.000000,3316.000000,0.114316,-1.000000
3317.000000,3318.000000,0.651161,-1.000000
3319.000000,3320.000000,0.113164,-1.000000
3328.000000,3329.000000,0.664288,-1.000000
3333.000000,3334.000000,0.650760,-1.000000
3335.000000,3336.000000,0.152804,-1.000000
3341.000000,3342.000000,0.164542,-1.000000
3345.000000,3346.000000,0.112507,-1.000000
3352.000000,3353.000000,0.168101,-1.000000
3397.000000,3398.000000,0.902684,-1.000000
3431.000000,3432.000000,0.114100,-1.000000
3436.000000,3437.000000,0.647855,-1.000000
3442.000000,3443.000000,0.663494,-1.000000
3445.000000,3446.000000,0.663300,-1.000000
3455.000000,3456.000000,0.864825,-1.000000
3472.000000,3473.000000,0.107091,-1.000000
3475.000000,3476.000000,0.675060,-1.000000
3481.000000,3482.000000,0.148540,-1.000000
3483.000000,3484.000000,0.657035,-1.000000
3486.000000,3487.000000,0.667856,-1.000000
3490.000000,3491.000000,0.168599,-1.000000
3494.000000,3495.000000,0.117477,-1.000000
3504.000000,3505.000000,0.170895,-1.000000
3510.000000,3511.000000,0.189954,-1.000000
3513.000000,3514.000000,0.163240,-1.000000
3515.000000,3516.000000,0.881074,-1.000000
3520.000000,3521.000000,0.626727,-1.000000
3522.000000,3523.000000,0.739204,-1.000000
3528.000000,3529.000000,0.875970,-1.000000
3540.000000,3541.000000,0.749685,-1.000000
3546.000000,3547.000000,0.747436,-1.000000
3552.000000,3553.000000,0.644873,-1.000000
3559.000000,3560.000000,0.801875,-1.000000
3569.000000,3570.000000,0.954480,-1.000000
3574.000000,3575.000000,0.651409,-1.000000
3593.000000,3594.000000,0.628660,-1.000000
3600.000000,3601.000000,0.752167,-1.000000
3606.000000,3607.000000,0.751100,-1.000000
3630.000000,3631.000000,0.832669,-1.000000
3635.000000,3636.000000,0.891314,-1.000000
3637.000000,3638.000000,0.777990,-1.000000
3642.000000,3643.000000,0.859656,-1.000000
3645.000000,3646.000000,0.780706,-1.000000
3651.000000,3652.000000,0.890443,-1.000000
3654.000000,3655.000000,0.798024,-1.000000
3659.000000,3660.000000,0.810587,-1.000000
3662.000000,3663.000000,0.748534,-1.000000
3667.000000,3668.000000,0.681707,-1.000000
3670.000000,3671.000000,0.869911,-1.000000
3674.000000,3675.000000,0.838288,-1.000000
3680.000000,3681.000000,1.086364,-1.000000
3732.000000,3733.000000,0.742164,-1.000000
3764.000000,3765.000000,0.671047,-1.000000
3768.000000,3769.000000,0.688208,-1.000000
3791.000000,3792.000000,0.513571,-1.000000
3804.000000,3805.000000,0.167352,-1.000000
3811.000000,3812.000000,0.165544,-1.000000
3817.000000,3818.000000,0.648929,-1.000000
3819.000000,3820.000000,0.197431,-1.000000
3823.000000,3824.000000,0.180426,-1.000000
3838.000000,3839.000000,0.676850,-1.000000
3845.000000,3846.000000,0.151902,-1.000000
3847.000000,3848.000000,0.688841,-1.000000
3853.000000,3854.000000,0.175796,-1.000000
3868.000000,3869.000000,0.150957,-1.000000
3878.000000,3879.000000,0.649993,-1.000000
3881.000000,3882.000000,0.658035,-1.000000
3956.000000,3957.000000,0.846889,-1.000000
3965.000000,3966.000000,0.686500,-1.000000
4026.000000,4027.000000,0.896243,-1.000000
4091.000000,4092.000000,0.832512,-1.000000
4096.000000,4097.000000,0.679861,-1.000000
4108.000000,4109.000000,0.663182,-1.000000
4112.000000,4113.000000,0.647846,-1.000000
4122.000000,4123.000000,0.649488,-1.000000
4132.000000,4133.000000,0.668798,-1.000000
4137.000000,4138.000000,0.231924,-1.000000
4140.000000,4141.000000,0.194404,-1.000000
4146.000000,4147.000000,0.178619,-1.000000
4161.000000,4162.000000,0.669684,-1.000000
4165.000000,4166.000000,0.216274,-1.000000
4169.000000,4170.000000,0.248162,-1.000000
4172.000000,4173.000000,0.154424,-1.000000
4180.000000,4181.000000,0.671428,-1.000000
4183.000000,4184.000000,0.228590,-1.000000
4187.000000,4188.000000,0.160299,-1.000000
4191.000000,4192.000000,0.650555,-1.000000
4194.000000,4195.000000,0.179429,-1.000000
4205.000000,4206.000000,0.152504,-1.000000
4213.000000,4214.000000,0.188053,-1.000000
4221.000000,4222.000000,0.168745,-1.000000
4224.000000,4225.000000,0.635578,-1.000000
4227.000000,4228.000000,0.167084,-1.000000
4233.000000,4234.000000,0.656504,-1.000000
4236.000000,4237.000000,0.193635,-1.000000
4250.000000,4251.000000,0.243188,-1.000000
4254.000000,4255.000000,0.240986,-1.000000
4259.000000,4260.000000,0.202848,-1.000000
4261.000000,4262.000000,0.666713,-1.000000
4269.000000,4270.000000,0.197195,-1.000000
4275.000000,4276.000000,0.638953,-1.000000
4283.000000,4284.000000,0.237410,-1.000000
4289.000000,4290.000000,0.191854,-1.000000
4298.000000,4299.000000,0.812416,-1.000000
4307.000000,4308.000000,0.934148,-1.000000
4311.000000,4312.000000,0.795154,-1.000000
4314.000000,4315.000000,0.653759,-1.000000
4341.000000,4342.000000,0.662493,-1.000000
4347.000000,4348.000000,0.686271,-1.000000
4383.000000,4384.000000,0.786796,-1.000000
4385.000000,4386.000000,0.671148,-1.000000
4389.000000,4390.000000,0.765348,-1.000000
4420.000000,4421.000000,0.822985,-1.000000
4435.000000,4436.000000,0.651245,-1.000000
4441.000000,4442.000000,0.680882,-1.000000
4445.000000,4446.000000,0.798865,-1.000000
4457.000000,4458.000000,0.871525,-1.000000
4461.000000,4462.000000,0.820481,-1.000000
4471.000000,4472.000000,0.164928,-1.000000
4486.000000,4487.000000,0.217103,-1.000000
4491.000000,4492.000000,0.171350,-1.000000
4504.000000,4505.000000,0.681969,-1.000000
4507.000000,4508.000000,0.194050,-1.000000
4512.000000,4513.000000,0.177727,-1.000000
4514.000000,4515.000000,0.655546,-1.000000
4517.000000,4518.000000,0.214240,-1.000000
4528.000000,4529.000000,0.677875,-1.000000
4531.000000,4532.000000,0.230280,-1.000000
4537.000000,4538.000000,0.930541,-1.000000
4540.000000,4541.000000,0.912242,-1.000000
4565.000000,4566.000000,0.244526,-1.000000
4573.000000,4574.000000,0.638038,-1.000000
4577.000000,4578.000000,0.984382,-1.000000
4581.000000,4582.000000,0.783710,-1.000000
4585.000000,4586.000000,0.825926,-1.000000
4590.000000,4591.000000,0.672628,-1.000000
4597.000000,4598.000000,0.654530,-1.000000
4607.000000,4608.000000,0.863550,-1.000000
4780.000000,4781.000000,0.672369,-1.000000
4783.000000,4784.000000,0.220776,-1.000000
4789.000000,4790.000000,0.239253,-1.000000
4814.000000,4815.000000,0.203697,-1.000000
4817.000000,4818.000000,0.642628,-1.000000
4823.000000,4824.000000,0.200461,-1.000000
4830.000000,4831.000000,0.652990,-1.000000
4833.000000,4834.000000,0.769412,-1.000000
4836.000000,4837.000000,0.198860,-1.000000
4839.000000,4840.000000,0.641542,-1.000000
4841.000000,4842.000000,0.220737,-1.000000
4846.000000,4847.000000,0.769623,-1.000000
4848.000000,4849.000000,0.241853,-1.000000
4853.000000,4854.000000,0.229572,-1.000000
4902.000000,4903.000000,0.803719,-1.000000
4915.000000,4916.000000,0.937426,-1.000000
4923.000000,4924.000000,0.925216,-1.000000
4929.000000,4930.000000,0.880486,-1.000000
4950.000000,4951.000000,0.906761,-1.000000
4960.000000,4961.000000,0.876512,-1.000000
4994.000000,4995.000000,0.939827,-1.000000
5001.000000,5002.000000,1.084606,-1.000000
5128.000000,5129.000000,0.642064,-1.000000
5132.000000,5133.000000,1.052562,-1.000000
5154.000000,5155.000000,0.960025,-1.000000
5160.000000,5161.000000,0.683676,-1.000000
5167.000000,5168.000000,0.241818,-1.000000
5171.000000,5172.000000,0.654130,-1.000000
5176.000000,5177.000000,0.678297,-1.000000
5185.000000,5186.000000,0.219260,-1.000000
5219.000000,5220.000000,0.843221,-1.000000
5224.000000,5225.000000,0.823840,-1.000000
5246.000000,5247.000000,0.740824,-1.000000
5253.000000,5254.000000,0.810730,-1.000000
5277.000000,5278.000000,0.676395,-1.000000
5284.000000,5285.000000,0.647105,-1.000000
5287.000000,5288.000000,0.819249,-1.000000
5295.000000,5296.000000,0.685232,-1.000000
5306.000000,5307.000000,0.662191,-1.000000
5330.000000,5331.000000,0.755201,-1.000000
5338.000000,5339.000000,0.751232,-1.000000
5371.000000,5372.000000,0.950709,-1.000000
5392.000000,5393.000000,0.752191,-1.000000
5572.000000,5573.000000,0.655336,-1.000000
5619.000000,5620.000000,0.254875,-1.000000
5625.000000,5626.000000,0.915918,-1.000000
5629.000000,5630.000000,0.835232,-1.000000
5648.000000,5649.000000,0.253002,-1.000000
5663.000000,5664.000000,0.364877,-1.000000
5666.000000,5667.000000,0.827418,-1.000000
5670.000000,5671.000000,0.828195,-1.000000
5672.000000,5673.000000,0.327197,-1.000000
5675.000000,5676.000000,0.671579,-1.000000
5679.000000,5680.000000,0.276490,-1.000000
5681.000000,5682.000000,0.824093,-1.000000
5689.000000,5690.000000,0.649259,-1.000000
5739.000000,5740.000000,0.660241,-1.000000
5745.000000,5746.000000,0.889206,-1.000000
5749.000000,5750.000000,0.946898,-1.000000
5755.000000,5756.000000,0.899161,-1.000000
5759.000000,5760.000000,0.754914,-1.000000
5761.000000,5762.000000,0.271924,-1.000000
5769.000000,5770.000000,0.322286,-1.000000
5776.000000,5777.000000,0.264175,-1.000000
5780.000000,5781.000000,0.879624,-1.000000
5784.000000,5785.000000,0.878908,-1.000000
5786.000000,5787.000000,0.670995,-1.000000
5788.000000,5789.000000,0.819227,-1.000000
5801.000000,5802.000000,0.280256,-1.000000
5803.000000,5804.000000,0.838052,-1.000000
5807.000000,5808.000000,0.984595,-1.000000
5809.000000,5810.000000,0.827760,-1.000000
5815.000000,5816.000000,0.355384,-1.000000
5840.000000,5841.000000,0.652328,-1.000000
5849.000000,5850.000000,0.650920,-1.000000
5865.000000,5866.000000,0.662166,-1.000000
5869.000000,5870.000000,0.650029,-1.000000
5882.000000,5883.000000,0.653954,-1.000000
5892.000000,5893.000000,0.655326,-1.000000
5932.000000,5933.000000,0.664191,-1.000000
5949.000000,5950.000000,0.669343,-1.000000
5953.000000,5954.000000,0.660098,-1.000000
5962.000000,5963.000000,0.671241,-1.000000
5993.000000,5994.000000,0.659571,-1.000000
6004.000000,6005.000000,0.281472,-1.000000
6015.000000,6016.000000,0.352643,-1.000000
6017.000000,6018.000000,0.812131,-1.000000
6019.000000,6020.000000,0.265817,-1.000000
6021.000000,6022.000000,0.818634,-1.000000
6027.000000,6028.000000,0.296772,-1.000000
6034.000000,6035.000000,0.671344,-1.000000
6037.000000,6038.000000,0.298758,-1.000000
6040.000000,6041.000000,0.325283,-1.000000
6043.000000,6044.000000,0.840280,-1.000000
6048.000000,6049.000000,0.282128,-1.000000
6054.000000,6055.000000,0.847733,-1.000000
6058.000000,6059.000000,0.900091,-1.000000
6062.000000,6063.000000,0.837427,-1.000000
6076.000000,6077.000000,0.838087,-1.000000
6079.000000,6080.000000,0.756997,-1.000000
6085.000000,6086.000000,0.858838,-1.000000
6091.000000,6092.000000,0.351016,-1.000000
6099.000000,6100.000000,0.828802,-1.000000
6103.000000,6104.000000,0.341419,-1.000000
6108.000000,6109.000000,0.842000,-1.000000
6115.000000,6116.000000,0.658013,-1.000000
6120.000000,6121.000000,0.672515,-1.000000
6124.000000,6125.000000,1.025854,-1.000000
6134.000000,6135.000000,0.835360,-1.000000
6158.000000,6159.000000,0.815724,-1.000000
6164.000000,6165.000000,0.826545,-1.000000
6172.000000,6173.000000,0.659943,-1.000000
6207.000000,6208.000000,0.656535,-1.000000
6213.000000,6214.000000,0.670624,-1.000000
6216.000000,6217.000000,0.756341,-1.000000
6226.000000,6227.000000,0.656502,-1.000000
6229.000000,6230.000000,0.652397,-1.000000
6245.000000,6246.000000,0.653416,-1.000000
6248.000000,6249.000000,0.660384,-1.000000
6250.000000,6251.000000,1.030936,-1.000000
6496.000000,6497.000000,1.230942,-1.000000
6503.000000,6504.000000,0.880598,-1.000000
6505.000000,6506.000000,1.105676,-1.000000
6507.000000,6508.000000,0.956267,-1.000000
6513.000000,6514.000000,0.894204,-1.000000
6518.000000,6519.000000,1.045839,-1.000000
6523.000000,6524.000000,0.847123,-1.000000
6529.000000,6530.000000,0.659625,-1.000000
6532.000000,6533.000000,0.898930,-1.000000
6542.000000,6543.000000,0.952951,-1.000000
6545.000000,6546.000000,0.968058,-1.000000
6549.000000,6550.000000,0.669900,-1.000000
6556.000000,6557.000000,0.347443,-1.000000
6558.000000,6559.000000,0.859357,-1.000000
6565.000000,6566.000000,0.889823,-1.000000
6569.000000,6570.000000,0.864575,-1.000000
6580.000000,6581.000000,0.324649,-1.000000
6583.000000,6584.000000,0.860112,-1.000000
6598.000000,6599.000000,0.833369,-1.000000
6619.000000,6620.000000,0.897637,-1.000000
6626.000000,6627.000000,1.067784,-1.000000
6639.000000,6640.000000,0.677226,-1.000000
6645.000000,6646.000000,0.880852,-1.000000
6652.000000,6653.000000,0.931291,-1.000000
6660.000000,6661.000000,0.906913,-1.000000
6663.000000,6664.000000,0.680052,-1.000000
6679.000000,6680.000000,0.844478,-1.000000
6688.000000,6689.000000,0.867715,-1.000000
6700.000000,6701.000000,0.657839,-1.000000
6730.000000,6731.000000,0.817868,-1.000000
6739.000000,6740.000000,0.858626,-1.000000
6768.000000,6769.000000,0.873997,-1.000000
6773.000000,6774.000000,0.875271,-1.000000
6788.000000,6789.000000,0.861337,-1.000000
6795.000000,6796.000000,0.872258,-1.000000
6798.000000,6799.000000,0.873764,-1.000000
6821.000000,6822.000000,0.654561,-1.000000
6863.000000,6864.000000,0.901628,-1.000000
6866.000000,6867.000000,0.924817,-1.000000
6873.000000,6874.000000,0.819730,-1.000000
6900.000000,6901.000000,0.876307,-1.000000
6944.000000,6945.000000,0.762927,-1.000000
6949.000000,6950.000000,0.819902,-1.000000
6956.000000,6957.000000,1.021276,-1.000000
6976.000000,6977.000000,0.877865,-1.000000
6984.000000,6985.000000,0.768919,-1.000000
7009.000000,7010.000000,0.867565,-1.000000
7012.000000,7013.000000,1.071363,-1.000000
7022.000000,7023.000000,0.925516,-1.000000
7028.000000,7029.000000,0.946562,-1.000000
7034.000000,7035.000000,0.968449,-1.000000
7070.000000,7071.000000,0.386005,-1.000000
7073.000000,7074.000000,0.916601,-1.000000
7077.000000,7078.000000,0.433197,-1.000000
7083.000000,7084.000000,0.448767,-1.000000
7086.000000,7087.000000,0.827264,-1.000000
7089.000000,7090.000000,0.415177,-1.000000
7093.000000,7094.000000,1.079721,-1.000000
7100.000000,7101.000000,0.865677,-1.000000
7104.000000,7105.000000,0.772916,-1.000000
7113.000000,7114.000000,0.765561,-1.000000
7116.000000,7117.000000,0.896114,-1.000000
7118.000000,7119.000000,1.048964,-1.000000
7124.000000,7125.000000,0.868172,-1.000000
7127.000000,7128.000000,1.068829,-1.000000
7132.000000,7133.000000,0.893114,-1.000000
7135.000000,7136.000000,0.395384,-1.000000
7145.000000,7146.000000,0.760347,-1.000000
7149.000000,7150.000000,1.266798,-1.000000
7157.000000,7158.000000,0.893369,-1.000000
7171.000000,7172.000000,0.942752,-1.000000
7200.000000,7201.000000,0.934828,-1.000000
7211.000000,7212.000000,0.964400,-1.000000
7245.000000,7246.000000,0.756083,-1.000000
7283.000000,7284.000000,0.757360,-1.000000
7308.000000,7309.000000,0.758160,-1.000000
7323.000000,7324.000000,0.897838,-1.000000
7331.000000,7332.000000,0.891346,-1.000000
7348.000000,7349.000000,0.759663,-1.000000
7382.000000,7383.000000,0.759895,-1.000000
7427.000000,7428.000000,0.761206,-1.000000
7440.000000,7441.000000,0.763049,-1.000000
7455.000000,7456.000000,0.768442,-1.000000
7467.000000,7468.000000,0.762742,-1.000000
7477.000000,7478.000000,0.756695,-1.000000
7517.000000,7518.000000,0.774749,-1.000000
7556.000000,7557.000000,0.773246,-1.000000
7560.000000,7561.000000,0.883765,-1.000000
7572.000000,7573.000000,0.768288,-1.000000
7578.000000,7579.000000,0.766627,-1.000000
7647.000000,7648.000000,0.879676,-1.000000
7669.000000,7670.000000,0.777866,-1.000000
7683.000000,7684.000000,1.006582,-1.000000
7689.000000,7690.000000,1.182711,-1.000000
7731.000000,7732.000000,0.762406,-1.000000
7745.000000,7746.000000,0.831872,-1.000000
7772.000000,7773.000000,0.759543,-1.000000
7774.000000,7775.000000,0.995481,-1.000000
7779.000000,7780.000000,1.104825,-1.000000
7782.000000,7783.000000,0.383146,-1.000000
7793.000000,7794.000000,0.968018,-1.000000
7796.000000,7797.000000,0.890822,-1.000000
7803.000000,7804.000000,1.077112,-1.000000
7809.000000,7810.000000,1.086121,-1.000000
7812.000000,7813.000000,1.012064,-1.000000
7821.000000,7822.000000,0.913161,-1.000000
7830.000000,7831.000000,0.876182,-1.000000
7837.000000,7838.000000,1.104919,-1.000000
7840.000000,7841.000000,0.764900,-1.000000
7852.000000,7853.000000,0.759764,-1.000000
7862.000000,7863.000000,0.772930,-1.000000
7871.000000,7872.000000,0.904242,-1.000000
7879.000000,7880.000000,0.987608,-1.000000
7883.000000,7884.000000,0.833887,-1.000000
7886.000000,7887.000000,0.999573,-1.000000
7939.000000,7940.000000,0.759466,-1.000000
7975.000000,7976.000000,0.493867,-1.000000
7979.000000,7980.000000,0.758466,-1.000000
7981.000000,7982.000000,0.886305,-1.000000
7991.000000,7992.000000,0.467767,-1.000000
7994.000000,7995.000000,1.033552,-1.000000
7998.000000,7999.000000,0.895995,-1.000000
8001.000000,8002.000000,1.168634,-1.000000
8006.000000,8007.000000,0.847229,-1.000000
8011.000000,8012.000000,0.449496,-1.000000
8015.000000,8016.000000,0.491531,-1.000000
8017.000000,8018.000000,0.917048,-1.000000
8030.000000,8031.000000,0.454815,-1.000000
8034.000000,8035.000000,0.869525,-1.000000
8036.000000,8037.000000,1.095556,-1.000000
8041.000000,8042.000000,0.842882,-1.000000
