Fault log of Dyd2
Iteration,Time(s),Current(A),Code
1648.000000,1649.000000,0.352023,-1.000000
1650.000000,1651.000000,0.144155,-1.000000
1653.000000,1654.000000,0.142317,-1.000000
1657.000000,1658.000000,0.162176,-1.000000
1664.000000,1665.000000,0.191772,-1.000000
1696.000000,1697.000000,0.185574,-1.000000
1704.000000,1705.000000,0.184320,-1.000000
1733.000000,1734.000000,0.121261,-1.000000
1738.000000,1739.000000,0.120716,-1.000000
1745.000000,1746.000000,0.170792,-1.000000
1933.000000,1934.000000,0.005494,-1.000000
1937.000000,1938.000000,-0.035100,-1.000000
1941.000000,1942.000000,0.083260,-1.000000
1947.000000,1948.000000,0.046073,-1.000000
1954.000000,1955.000000,0.015063,-1.000000
1958.000000,1959.000000,0.081260,-1.000000
1967.000000,1968.000000,0.024689,-1.000000
1973.000000,1974.000000,0.077319,-1.000000
1983.000000,1984.000000,0.019401,-1.000000
1988.000000,1989.000000,0.028165,-1.000000
1995.000000,1996.000000,0.069473,-1.000000
2007.000000,2008.000000,-0.009275,-1.000000
2014.000000,2015.000000,0.614245,-1.000000
2111.000000,2112.000000,0.677987,-1.000000
2119.000000,2120.000000,0.787571,-1.000000
2123.000000,2124.000000,0.587798,-1.000000
2187.000000,2188.000000,0.620822,-1.000000
2191.000000,2192.000000,0.622430,-1.000000
2202.000000,2203.000000,0.697043,-1.000000
2277.000000,2278.000000,-0.013754,-1.000000
2283.000000,2284.000000,0.022855,-1.000000
2297.000000,2298.000000,0.009874,-1.000000
2307.000000,2308.000000,0.022020,-1.000000
2321.000000,2322.000000,0.011771,-1.000000
2329.000000,2330.000000,0.682885,-1.000000
2334.000000,2335.000000,0.039982,-1.000000
2342.000000,2343.000000,0.039472,-1.000000
2355.000000,2356.000000,0.038097,-1.000000
2358.000000,2359.000000,0.000665,-1.000000
2361.000000,2362.000000,0.025430,-1.000000
2371.000000,2372.000000,-0.001666,-1.000000
2376.000000,2377.000000,0.078599,-1.000000
2380.000000,2381.000000,0.048517,-1.000000
2462.000000,2463.000000,0.556065,-1.000000
2471.000000,2472.000000,0.595374,-1.000000
2493.000000,2494.000000,0.559998,-1.000000
2581.000000,2582.000000,0.551758,-1.000000
2618.000000,2619.000000,0.603742,-1.000000
2696.000000,2697.000000,0.565336,-1.000000
2714.000000,2715.000000,0.702932,-1.000000
2797.000000,2798.000000,0.564994,-1.000000
2826.000000,2827.000000,0.024222,-1.000000
2832.000000,2833.000000,0.582826,-1.000000
2838.000000,2839.000000,0.075026,-1.000000
2848.000000,2849.000000,0.043092,-1.000000
2856.000000,2857.000000,0.692285,-1.000000
2859.000000,2860.000000,0.961380,-1.000000
2873.000000,2874.000000,0.572377,-1.000000
2877.000000,2878.000000,0.033721,-1.000000
2880.000000,2881.000000,0.063275,-1.000000
2891.000000,2892.000000,0.049587,-1.000000
2893.000000,2894.000000,0.927452,-1.000000
2901.000000,2902.000000,0.712861,-1.000000
2909.000000,2910.000000,0.839894,-1.000000
2921.000000,2922.000000,0.605023,-1.000000
2932.000000,2933.000000,0.886140,-1.000000
3248.000000,3249.000000,0.567051,-1.000000
3252.000000,3253.000000,0.589662,-1.000000
3260.000000,3261.000000,0.563373,-1.000000
3264.000000,3265.000000,0.659920,-1.000000
3269.000000,3270.000000,0.565985,-1.000000
3271.000000,3272.000000,0.788438,-1.000000
3274.000000,3275.000000,0.595488,-1.000000
3277.000000,3278.000000,0.871261,-1.000000
3285.000000,3286.000000,0.750278,-1.000000
3293.000000,3294.000000,0.066917,-1.000000
3296.000000,3297.000000,0.063146,-1.000000
3299.000000,3300.000000,0.591225,-1.000000
3301.000000,3302.000000,0.063018,-1.000000
3310.000000,3311.000000,0.581727,-1.000000
3315.000000,3316.000000,0.055307,-1.000000
3317.000000,3318.000000,0.602223,-1.000000
3319.000000,3320.000000,0.054135,-1.000000
3328.000000,3329.000000,0.615596,-1.000000
3333.000000,3334.000000,0.601814,-1.000000
3335.000000,3336.000000,0.094518,-1.000000
3341.000000,3342.000000,0.106476,-1.000000
3345.000000,3346.000000,0.053464,-1.000000
3352.000000,3353.000000,0.110101,-1.000000
3395.000000,3396.000000,0.635466,-1.000000
3431.000000,3432.000000,0.055088,-1.000000
3436.000000,3437.000000,0.598855,-1.000000
3442.000000,3443.000000,0.614787,-1.000000
3445.000000,3446.000000,0.614590,-1.000000
3448.000000,3449.000000,0.651107,-1.000000
3455.000000,3456.000000,0.819895,-1.000000
3457.000000,3458.000000,0.645934,-1.000000
3462.000000,3463.000000,0.654634,-1.000000
3472.000000,3473.000000,0.047947,-1.000000
3475.000000,3476.000000,0.626571,-1.000000
3481.000000,3482.000000,0.090174,-1.000000
3483.000000,3484.000000,0.608207,-1.000000
3486.000000,3487.000000,0.619231,-1.000000
3490.000000,3491.000000,0.110609,-1.000000
3494.000000,3495.000000,0.058528,-1.000000
3504.000000,3505.000000,0.112948,-1.000000
3513.000000,3514.000000,0.105149,-1.000000
3515.000000,3516.000000,0.836449,-1.000000
3522.000000,3523.000000,0.691917,-1.000000
3528.000000,3529.000000,0.831249,-1.000000
3535.000000,3536.000000,0.692654,-1.000000
3540.000000,3541.000000,0.702595,-1.000000
3546.000000,3547.000000,0.700303,-1.000000
3548.000000,3549.000000,0.553705,-1.000000
3554.000000,3555.000000,0.687561,-1.000000
3559.000000,3560.000000,0.755764,-1.000000
3592.000000,3593.000000,0.682483,-1.000000
3596.000000,3597.000000,0.677160,-1.000000
3600.000000,3601.000000,0.705123,-1.000000
3606.000000,3607.000000,0.704036,-1.000000
3617.000000,3618.000000,0.679572,-1.000000
3625.000000,3626.000000,0.562281,-1.000000
3629.000000,3630.000000,0.648702,-1.000000
3632.000000,3633.000000,0.852265,-1.000000
3635.000000,3636.000000,0.846881,-1.000000
3637.000000,3638.000000,0.731431,-1.000000
3642.000000,3643.000000,0.814628,-1.000000
3645.000000,3646.000000,0.734198,-1.000000
3648.000000,3649.000000,0.574973,-1.000000
3651.000000,3652.000000,0.845993,-1.000000
3654.000000,3655.000000,0.751841,-1.000000
3659.000000,3660.000000,0.764639,-1.000000
3664.000000,3665.000000,0.644230,-1.000000
3667.000000,3668.000000,0.633342,-1.000000
3670.000000,3671.000000,0.825076,-1.000000
3674.000000,3675.000000,0.792859,-1.000000
3680.000000,3681.000000,1.045589,-1.000000
3687.000000,3688.000000,0.712497,-1.000000
3691.000000,3692.000000,0.573706,-1.000000
3700.000000,3701.000000,0.576152,-1.000000
3733.000000,3734.000000,0.555063,-1.000000
3754.000000,3755.000000,0.556124,-1.000000
3760.000000,3761.000000,0.558209,-1.000000
3804.000000,3805.000000,0.109339,-1.000000
3808.000000,3809.000000,0.104338,-1.000000
3811.000000,3812.000000,0.107497,-1.000000
3819.000000,3820.000000,0.139982,-1.000000
3823.000000,3824.000000,0.122658,-1.000000
3834.000000,3835.000000,0.553906,-1.000000
3840.000000,3841.000000,0.085898,-1.000000
3845.000000,3846.000000,0.093599,-1.000000
3853.000000,3854.000000,0.117941,-1.000000
3857.000000,3858.000000,0.578427,-1.000000
3864.000000,3865.000000,0.554693,-1.000000
3868.000000,3869.000000,0.092636,-1.000000
3918.000000,3919.000000,0.554620,-1.000000
3954.000000,3955.000000,0.581382,-1.000000
3961.000000,3962.000000,0.876865,-1.000000
4020.000000,4021.000000,0.582483,-1.000000
4026.000000,4027.000000,0.851902,-1.000000
4091.000000,4092.000000,0.786975,-1.000000
4136.000000,4137.000000,0.573475,-1.000000
4140.000000,4141.000000,0.136898,-1.000000
4142.000000,4143.000000,0.558074,-1.000000
4146.000000,4147.000000,0.120817,-1.000000
4165.000000,4166.000000,0.159178,-1.000000
4169.000000,4170.000000,0.191664,-1.000000
4172.000000,4173.000000,0.096168,-1.000000
4183.000000,4184.000000,0.171725,-1.000000
4187.000000,4188.000000,0.102153,-1.000000
4192.000000,4193.000000,0.113429,-1.000000
4195.000000,4196.000000,0.845403,-1.000000
4200.000000,4201.000000,0.575039,-1.000000
4205.000000,4206.000000,0.094212,-1.000000
4213.000000,4214.000000,0.130428,-1.000000
4221.000000,4222.000000,0.110757,-1.000000
4225.000000,4226.000000,0.139561,-1.000000
4230.000000,4231.000000,0.567346,-1.000000
4236.000000,4237.000000,0.136114,-1.000000
4250.000000,4251.000000,0.186597,-1.000000
4254.000000,4255.000000,0.184354,-1.000000
4259.000000,4260.000000,0.145500,-1.000000
4262.000000,4263.000000,0.159835,-1.000000
4269.000000,4270.000000,0.139741,-1.000000
4276.000000,4277.000000,0.167780,-1.000000
4283.000000,4284.000000,0.180710,-1.000000
4285.000000,4286.000000,0.572069,-1.000000
4289.000000,4290.000000,0.134300,-1.000000
4298.000000,4299.000000,0.766503,-1.000000
4307.000000,4308.000000,0.890519,-1.000000
4311.000000,4312.000000,0.748917,-1.000000
4412.000000,4413.000000,0.691831,-1.000000
4420.000000,4421.000000,0.777270,-1.000000
4426.000000,4427.000000,0.578481,-1.000000
4437.000000,4438.000000,0.575589,-1.000000
4445.000000,4446.000000,0.752698,-1.000000
4451.000000,4452.000000,0.556521,-1.000000
4457.000000,4458.000000,0.826720,-1.000000
4461.000000,4462.000000,0.774719,-1.000000
4471.000000,4472.000000,0.106869,-1.000000
4486.000000,4487.000000,0.160023,-1.000000
4491.000000,4492.000000,0.113411,-1.000000
4507.000000,4508.000000,0.136537,-1.000000
4512.000000,4513.000000,0.119908,-1.000000
4517.000000,4518.000000,0.157106,-1.000000
4529.000000,4530.000000,0.173408,-1.000000
4533.000000,4534.000000,0.692393,-1.000000
4535.000000,4536.000000,0.152439,-1.000000
4537.000000,4538.000000,0.886843,-1.000000
4540.000000,4541.000000,0.868201,-1.000000
4555.000000,4556.000000,0.575659,-1.000000
4565.000000,4566.000000,0.187960,-1.000000
4568.000000,4569.000000,0.692891,-1.000000
4577.000000,4578.000000,0.941694,-1.000000
4579.000000,4580.000000,0.803127,-1.000000
4585.000000,4586.000000,0.780266,-1.000000
4598.000000,4599.000000,0.829341,-1.000000
4607.000000,4608.000000,0.818596,-1.000000
4714.000000,4715.000000,0.686839,-1.000000
4774.000000,4775.000000,0.580121,-1.000000
4783.000000,4784.000000,0.163764,-1.000000
4789.000000,4790.000000,0.182588,-1.000000
4809.000000,4810.000000,0.696125,-1.000000
4814.000000,4815.000000,0.146366,-1.000000
4823.000000,4824.000000,0.143068,-1.000000
4826.000000,4827.000000,0.169125,-1.000000
4841.000000,4842.000000,0.163725,-1.000000
4844.000000,4845.000000,0.689598,-1.000000
4848.000000,4849.000000,0.185237,-1.000000
4851.000000,4852.000000,0.698050,-1.000000
4853.000000,4854.000000,0.172726,-1.000000
4855.000000,4856.000000,0.564644,-1.000000
4902.000000,4903.000000,0.757642,-1.000000
4909.000000,4910.000000,0.853317,-1.000000
4914.000000,4915.000000,0.695472,-1.000000
4926.000000,4927.000000,0.819552,-1.000000
4949.000000,4950.000000,0.683881,-1.000000
4955.000000,4956.000000,0.876385,-1.000000
4996.000000,4997.000000,0.694272,-1.000000
4998.000000,4999.000000,0.801924,-1.000000
5129.000000,5130.000000,0.831015,-1.000000
5132.000000,5133.000000,1.011153,-1.000000
5138.000000,5139.000000,0.819671,-1.000000
5154.000000,5155.000000,0.916881,-1.000000
5161.000000,5162.000000,0.969221,-1.000000
5163.000000,5164.000000,1.078232,-1.000000
5167.000000,5168.000000,0.185201,-1.000000
5174.000000,5175.000000,0.720264,-1.000000
5181.000000,5182.000000,0.561461,-1.000000
5185.000000,5186.000000,0.162220,-1.000000
5192.000000,5193.000000,0.712156,-1.000000
5218.000000,5219.000000,0.564110,-1.000000
5223.000000,5224.000000,0.559653,-1.000000
5226.000000,5227.000000,0.708134,-1.000000
5246.000000,5247.000000,0.693568,-1.000000
5251.000000,5252.000000,0.568536,-1.000000
5285.000000,5286.000000,0.719002,-1.000000
5288.000000,5289.000000,0.875287,-1.000000
5298.000000,5299.000000,0.702843,-1.000000
5326.000000,5327.000000,0.571711,-1.000000
5330.000000,5331.000000,0.708214,-1.000000
5338.000000,5339.000000,0.704171,-1.000000
5371.000000,5372.000000,0.907390,-1.000000
5571.000000,5572.000000,0.722109,-1.000000
5574.000000,5575.000000,0.720336,-1.000000
5619.000000,5620.000000,0.198504,-1.000000
5625.000000,5626.000000,0.871947,-1.000000
5629.000000,5630.000000,0.789747,-1.000000
5648.000000,5649.000000,0.196595,-1.000000
5663.000000,5664.000000,0.310568,-1.000000
5666.000000,5667.000000,0.781786,-1.000000
5670.000000,5671.000000,0.782578,-1.000000
5672.000000,5673.000000,0.272181,-1.000000
5679.000000,5680.000000,0.220523,-1.000000
5681.000000,5682.000000,0.778398,-1.000000
5740.000000,5741.000000,0.900795,-1.000000
5745.000000,5746.000000,0.844733,-1.000000
5751.000000,5752.000000,0.864218,-1.000000
5755.000000,5756.000000,0.854875,-1.000000
5759.000000,5760.000000,0.707922,-1.000000
5761.000000,5762.000000,0.215872,-1.000000
5767.000000,5768.000000,0.700830,-1.000000
5769.000000,5770.000000,0.267179,-1.000000
5776.000000,5777.000000,0.207978,-1.000000
5780.000000,5781.000000,0.834971,-1.000000
5784.000000,5785.000000,0.834242,-1.000000
5789.000000,5790.000000,0.865409,-1.000000
5801.000000,5802.000000,0.224360,-1.000000
5803.000000,5804.000000,0.792620,-1.000000
5807.000000,5808.000000,0.941912,-1.000000
5809.000000,5810.000000,0.782134,-1.000000
5813.000000,5814.000000,0.692472,-1.000000
5815.000000,5816.000000,0.300898,-1.000000
5819.000000,5820.000000,0.695813,-1.000000
5905.000000,5906.000000,0.727598,-1.000000
5916.000000,5917.000000,0.718867,-1.000000
6004.000000,6005.000000,0.225599,-1.000000
6007.000000,6008.000000,0.713960,-1.000000
6015.000000,6016.000000,0.298105,-1.000000
6019.000000,6020.000000,0.209651,-1.000000
6022.000000,6023.000000,0.281208,-1.000000
6027.000000,6028.000000,0.241186,-1.000000
6040.000000,6041.000000,0.270232,-1.000000
6043.000000,6044.000000,0.794890,-1.000000
6048.000000,6049.000000,0.226268,-1.000000
6051.000000,6052.000000,0.712705,-1.000000
6054.000000,6055.000000,0.802482,-1.000000
6058.000000,6059.000000,0.855822,-1.000000
6062.000000,6063.000000,0.791982,-1.000000
6064.000000,6065.000000,0.921481,-1.000000
6072.000000,6073.000000,0.711164,-1.000000
6076.000000,6077.000000,0.792655,-1.000000
6079.000000,6080.000000,0.710044,-1.000000
6084.000000,6085.000000,0.693588,-1.000000
6091.000000,6092.000000,0.296447,-1.000000
6099.000000,6100.000000,0.783196,-1.000000
6103.000000,6104.000000,0.286671,-1.000000
6108.000000,6109.000000,0.796642,-1.000000
6118.000000,6119.000000,0.724439,-1.000000
6124.000000,6125.000000,0.983944,-1.000000
6164.000000,6165.000000,0.780896,-1.000000
6216.000000,6217.000000,0.709376,-1.000000
6250.000000,6251.000000,0.989122,-1.000000
6496.000000,6497.000000,1.192879,-1.000000
6503.000000,6504.000000,0.835963,-1.000000
6505.000000,6506.000000,1.065264,-1.000000
6509.000000,6510.000000,0.876488,-1.000000
6513.000000,6514.000000,0.849825,-1.000000
6518.000000,6519.000000,1.004304,-1.000000
6523.000000,6524.000000,0.801861,-1.000000
6530.000000,6531.000000,0.886038,-1.000000
6536.000000,6537.000000,0.820208,-1.000000
6542.000000,6543.000000,0.909674,-1.000000
6545.000000,6546.000000,0.925064,-1.000000
6550.000000,6551.000000,0.838599,-1.000000
6556.000000,6557.000000,0.292808,-1.000000
6558.000000,6559.000000,0.814324,-1.000000
6565.000000,6566.000000,0.845361,-1.000000
6569.000000,6570.000000,0.819640,-1.000000
6580.000000,6581.000000,0.269586,-1.000000
6583.000000,6584.000000,0.815093,-1.000000
6595.000000,6596.000000,0.729616,-1.000000
6598.000000,6599.000000,0.787849,-1.000000
6619.000000,6620.000000,0.853322,-1.000000
6624.000000,6625.000000,0.953960,-1.000000
6640.000000,6641.000000,0.891217,-1.000000
6644.000000,6645.000000,0.717235,-1.000000
6652.000000,6653.000000,0.887607,-1.000000
6660.000000,6661.000000,0.862772,-1.000000
6679.000000,6680.000000,0.799166,-1.000000
6688.000000,6689.000000,0.822839,-1.000000
6733.000000,6734.000000,0.813601,-1.000000
6737.000000,6738.000000,0.696665,-1.000000
6739.000000,6740.000000,0.813580,-1.000000
6768.000000,6769.000000,0.829239,-1.000000
6773.000000,6774.000000,0.830536,-1.000000
6788.000000,6789.000000,0.816342,-1.000000
6795.000000,6796.000000,0.827467,-1.000000
6798.000000,6799.000000,0.829001,-1.000000
6863.000000,6864.000000,0.857388,-1.000000
6866.000000,6867.000000,0.881012,-1.000000
6869.000000,6870.000000,0.705720,-1.000000
6900.000000,6901.000000,0.831592,-1.000000
6914.000000,6915.000000,0.811073,-1.000000
6944.000000,6945.000000,0.716086,-1.000000
6956.000000,6957.000000,0.979280,-1.000000
6976.000000,6977.000000,0.833179,-1.000000
6981.000000,6982.000000,0.947237,-1.000000
6984.000000,6985.000000,0.722190,-1.000000
7009.000000,7010.000000,0.822686,-1.000000
7012.000000,7013.000000,1.030307,-1.000000
7024.000000,7025.000000,0.731895,-1.000000
7034.000000,7035.000000,0.925462,-1.000000
7070.000000,7071.000000,0.332093,-1.000000
7073.000000,7074.000000,0.872642,-1.000000
7077.000000,7078.000000,0.380171,-1.000000
7079.000000,7080.000000,0.842508,-1.000000
7083.000000,7084.000000,0.396033,-1.000000
7088.000000,7089.000000,0.794207,-1.000000
7093.000000,7094.000000,1.038822,-1.000000
7100.000000,7101.000000,0.820763,-1.000000
7104.000000,7105.000000,0.726262,-1.000000
7113.000000,7114.000000,0.718769,-1.000000
7116.000000,7117.000000,0.851771,-1.000000
7118.000000,7119.000000,1.007487,-1.000000
7124.000000,7125.000000,0.823305,-1.000000
7127.000000,7128.000000,1.027726,-1.000000
7132.000000,7133.000000,0.848715,-1.000000
7135.000000,7136.000000,0.341648,-1.000000
7145.000000,7146.000000,0.713457,-1.000000
7149.000000,7150.000000,1.229408,-1.000000
7157.000000,7158.000000,0.848974,-1.000000
7170.000000,7171.000000,0.742438,-1.000000
7187.000000,7188.000000,0.853993,-1.000000
7200.000000,7201.000000,0.891211,-1.000000
7323.000000,7324.000000,0.853527,-1.000000
7331.000000,7332.000000,0.846914,-1.000000
7336.000000,7337.000000,0.733730,-1.000000
7427.000000,7428.000000,0.714332,-1.000000
7440.000000,7441.000000,0.716210,-1.000000
7455.000000,7456.000000,0.721704,-1.000000
7467.000000,7468.000000,0.715897,-1.000000
7517.000000,7518.000000,0.728129,-1.000000
7549.000000,7550.000000,0.903260,-1.000000
7553.000000,7554.000000,0.880504,-1.000000
7565.000000,7566.000000,0.883364,-1.000000
7572.000000,7573.000000,0.721547,-1.000000
7578.000000,7579.000000,0.719855,-1.000000
7647.000000,7648.000000,0.835024,-1.000000
7669.000000,7670.000000,0.731304,-1.000000
7671.000000,7672.000000,0.832122,-1.000000
7681.000000,7682.000000,0.728344,-1.000000
7699.000000,7700.000000,0.920439,-1.000000
7701.000000,7702.000000,0.728519,-1.000000
7703.000000,7704.000000,0.916408,-1.000000
7729.000000,7730.000000,0.743673,-1.000000
7739.000000,7740.000000,0.739085,-1.000000
7751.000000,7752.000000,0.920964,-1.000000
7754.000000,7755.000000,0.717716,-1.000000
7762.000000,7763.000000,0.894701,-1.000000
7769.000000,7770.000000,0.879585,-1.000000
7774.000000,7775.000000,0.953001,-1.000000
7778.000000,7779.000000,1.024906,-1.000000
7782.000000,7783.000000,0.329181,-1.000000
7793.000000,7794.000000,0.925023,-1.000000
7796.000000,7797.000000,0.846379,-1.000000
7803.000000,7804.000000,1.036164,-1.000000
7808.000000,7809.000000,0.737226,-1.000000
7817.000000,7818.000000,1.110158,-1.000000
7820.000000,7821.000000,0.753876,-1.000000
7830.000000,7831.000000,0.831465,-1.000000
7836.000000,7837.000000,0.898202,-1.000000
7843.000000,7844.000000,0.754210,-1.000000
7850.000000,7851.000000,0.743508,-1.000000
7856.000000,7857.000000,0.749215,-1.000000
7862.000000,7863.000000,0.726276,-1.000000
7871.000000,7872.000000,0.860051,-1.000000
7879.000000,7880.000000,0.944981,-1.000000
7886.000000,7887.000000,0.957171,-1.000000
7902.000000,7903.000000,0.754017,-1.000000
7972.000000,7973.000000,0.759483,-1.000000
7974.000000,7975.000000,0.886917,-1.000000
7981.000000,7982.000000,0.841778,-1.000000
7991.000000,7992.000000,0.415389,-1.000000
7996.000000,7997.000000,1.057920,-1.000000
8009.000000,8010.000000,0.918132,-1.000000
8011.000000,8012.000000,0.396775,-1.000000
8014.000000,8015.000000,0.888064,-1.000000
8022.000000,8023.000000,0.927262,-1.000000
8030.000000,8031.000000,0.402194,-1.000000
8032.000000,8033.000000,1.022233,-1.000000
8034.000000,8035.000000,0.824683,-1.000000
8036.000000,8037.000000,1.054954,-1.000000
8042.000000,8043.000000,1.057373,-1.000000
8046.000000,8047.000000,1.239466,-1.000000
8057.000000,8058.000000,0.886576,-1.000000
8100.000000,8101.000000,0.863190,-1.000000
8113.000000,8114.000000,0.910932,-1.000000
8122.000000,8123.000000,0.868462,-1.000000
8124.000000,8125.000000,0.765957,-1.000000
8129.000000,8130.000000,0.908206,-1.000000
8134.000000,8135.000000,0.769056,-1.000000
8179.000000,8180.000000,0.926518,-1.000000
8183.000000,8184.000000,0.866112,-1.000000
8190.000000,8191.000000,0.892761,-1.000000
8201.000000,8202.000000,0.754903,-1.000000
8218.000000,8219.000000,0.898735,-1.000000
8233.000000,8234.000000,0.873595,-1.000000
8239.000000,8240.000000,0.756309,-1.000000
8252.000000,8253.000000,0.761979,-1.000000
8281.000000,8282.000000,0.852701,-1.000000
8310.000000,8311.000000,0.763393,-1.000000
8362.000000,8363.000000,0.825634,-1.000000
8365.000000,8366.000000,0.931672,-1.000000
8374.000000,8375.000000,0.874899,-1.000000
8383.000000,8384.000000,0.926693,-1.000000
8431.000000,8432.000000,0.920606,-1.000000
8438.000000,8439.000000,0.910417,-1.000000
8453.000000,8454.000000,0.898431,-1.000000
8462.000000,8463.000000,0.895250,-1.000000
8483.000000,8484.000000,0.890169,-1.000000
8492.000000,8493.000000,0.865692,-1.000000
8498.000000,8499.000000,0.932803,-1.000000
8592.000000,8593.000000,0.930958,-1.000000
8629.000000,8630.000000,0.916767,-1.000000
8635.000000,8636.000000,0.872330,-1.000000
8681.000000,8682.000000,0.914006,-1.000000
8688.000000,8689.000000,0.880197,-1.000000
8714.000000,8715.000000,0.961148,-1.000000
8732.000000,8733.000000,0.986629,-1.000000
8745.000000,8746.000000,0.947575,-1.000000
8779.000000,8780.000000,0.965060,-1.000000
8781.000000,8782.000000,1.111600,-1.000000
8816.000000,8817.000000,1.025948,-1.000000
8821.000000,8822.000000,0.900898,-1.000000
8848.000000,8849.000000,0.952772,-1.000000
8855.000000,8856.000000,1.128802,-1.000000
8865.000000,8866.000000,0.922005,-1.000000
8877.000000,8878.000000,0.988965,-1.000000
8906.000000,8907.000000,0.885832,-1.000000
8913.000000,8914.000000,0.951585,-1.000000
9001.000000,9002.000000,0.504288,-1.000000
9004.000000,9005.000000,0.952657,-1.000000
9010.000000,9011.000000,1.001612,-1.000000
9013.000000,9014.000000,1.009457,-1.000000
9020.000000,9021.000000,0.490326,-1.000000
9023.000000,9024.000000,1.002178,-1.000000
9035.000000,9036.000000,0.422192,-1.000000
9039.000000,9040.000000,0.883194,-1.000000
9042.000000,9043.000000,0.514237,-1.000000
9047.000000,9048.000000,0.887921,-1.000000
9057.000000,9058.000000,0.492594,-1.000000
9063.000000,9064.000000,0.921925,-1.000000
9067.000000,9068.000000,0.448009,-1.000000
9072.000000,9073.000000,0.938219,-1.000000
9079.000000,9080.000000,1.145875,-1.000000
9084.000000,9085.000000,1.093828,-1.000000
9088.000000,9089.000000,1.066116,-1.000000
9094.000000,9095.000000,1.115315,-1.000000
9101.000000,9102.000000,1.032729,-1.000000
9108.000000,9109.000000,0.952942,-1.000000
9112.000000,9113.000000,0.883166,-1.000000
9119.000000,9120.000000,0.997072,-1.000000
9123.000000,9124.000000,0.875682,-1.000000
9138.000000,9139.000000,0.887196,-1.000000
9174.000000,9175.000000,0.953233,-1.000000
9177.000000,9178.000000,0.874181,-1.000000
9184.000000,9185.000000,0.938126,-1.000000
9196.000000,9197.000000,1.011356,-1.000000
